FullyQualifiedClass,LineNumber,Rank,Score
org.example.TargetClass,1,1,1.0
org.example.TargetClass,2,2,0.9925373134328358
org.example.TargetClass,3,3,0.9850746268656716
org.example.TargetClass,4,4,0.9776119402985075
org.example.TargetClass,5,5,0.9701492537313433
org.example.TargetClass,6,6,0.9626865671641791
org.example.TargetClass,7,7,0.9552238805970149
org.example.TargetClass,8,8,0.9477611940298507
org.example.TargetClass,9,9,0.9402985074626866
org.example.TargetClass,10,10,0.9328358208955224
org.example.TargetClass,11,11,0.9253731343283582
org.example.TargetClass,12,12,0.917910447761194
org.example.TargetClass,13,13,0.9104477611940298
org.example.TargetClass,14,14,0.9029850746268657
org.example.TargetClass,15,15,0.8955223880597015
org.example.TargetClass,16,16,0.8880597014925373
org.example.TargetClass,17,17,0.8805970149253731
org.example.TargetClass,18,18,0.8731343283582089
org.example.TargetClass,19,19,0.8656716417910448
org.example.TargetClass,20,20,0.8582089552238806
org.example.TargetClass,21,21,0.8507462686567164
org.example.TargetClass,22,22,0.8432835820895522
org.example.TargetClass,23,23,0.835820895522388
org.example.TargetClass,24,24,0.8283582089552239
org.example.TargetClass,25,25,0.8208955223880597
org.example.TargetClass,26,26,0.8134328358208955
org.example.TargetClass,27,27,0.8059701492537313
org.example.TargetClass,28,28,0.7985074626865671
org.example.TargetClass,29,29,0.791044776119403
org.example.TargetClass,30,30,0.7835820895522388
org.example.TargetClass,31,31,0.7761194029850746
org.example.TargetClass,32,32,0.7686567164179104
org.example.TargetClass,33,33,0.7611940298507462
org.example.TargetClass,34,34,0.7537313432835822
org.example.TargetClass,35,35,0.7462686567164178
org.example.TargetClass,36,36,0.7388059701492538
org.example.TargetClass,37,37,0.7313432835820896
org.example.TargetClass,38,38,0.7238805970149254
org.example.TargetClass,39,39,0.7164179104477613
org.example.TargetClass,40,40,0.708955223880597
org.example.TargetClass,41,41,0.7014925373134329
org.example.TargetClass,42,42,0.6940298507462687
org.example.TargetClass,43,43,0.6865671641791045
org.example.TargetClass,44,44,0.6791044776119404
org.example.TargetClass,45,45,0.6716417910447761
org.example.TargetClass,46,46,0.664179104477612
org.example.TargetClass,47,47,0.6567164179104478
org.example.TargetClass,48,48,0.6492537313432836
org.example.TargetClass,49,49,0.6417910447761195
org.example.TargetClass,50,50,0.6343283582089552
org.example.TargetClass,51,51,0.6268656716417911
org.example.TargetClass,52,52,0.6194029850746269
org.example.TargetClass,53,53,0.6119402985074627
org.example.TargetClass,54,54,0.6044776119402986
org.example.TargetClass,55,55,0.5970149253731343
org.example.TargetClass,56,56,0.5895522388059702
org.example.TargetClass,57,57,0.582089552238806
org.example.TargetClass,58,58,0.5746268656716418
org.example.TargetClass,59,59,0.5671641791044777
org.example.TargetClass,60,60,0.5597014925373134
org.example.TargetClass,61,61,0.5522388059701493
org.example.TargetClass,62,62,0.5447761194029851
org.example.TargetClass,63,63,0.5373134328358209
org.example.TargetClass,64,64,0.5298507462686568
org.example.TargetClass,65,65,0.5223880597014925
org.example.TargetClass,66,66,0.5149253731343284
org.example.TargetClass,67,67,0.5074626865671642
org.example.TargetClass,68,68,0.5
org.example.TargetClass,69,69,0.4925373134328358
org.example.TargetClass,70,70,0.4850746268656716
org.example.TargetClass,71,71,0.4776119402985075
org.example.TargetClass,72,72,0.4701492537313433
org.example.TargetClass,73,73,0.4626865671641791
org.example.TargetClass,74,74,0.4552238805970149
org.example.TargetClass,75,75,0.4477611940298507
org.example.TargetClass,76,76,0.4402985074626866
org.example.TargetClass,77,77,0.4328358208955224
org.example.TargetClass,78,78,0.4253731343283582
org.example.TargetClass,79,79,0.417910447761194
org.example.TargetClass,80,80,0.4104477611940298
org.example.TargetClass,81,81,0.4029850746268657
org.example.TargetClass,82,82,0.3955223880597015
org.example.TargetClass,83,83,0.3880597014925373
org.example.TargetClass,84,84,0.3805970149253731
org.example.TargetClass,85,85,0.3731343283582089
org.example.TargetClass,86,86,0.36567164179104483
org.example.TargetClass,87,87,0.35820895522388063
org.example.TargetClass,88,88,0.35074626865671643
org.example.TargetClass,89,89,0.34328358208955223
org.example.TargetClass,90,90,0.33582089552238803
org.example.TargetClass,91,91,0.32835820895522394
org.example.TargetClass,92,92,0.32089552238805974
org.example.TargetClass,93,93,0.31343283582089554
org.example.TargetClass,94,94,0.30597014925373134
org.example.TargetClass,95,95,0.29850746268656714
org.example.TargetClass,96,96,0.29104477611940305
org.example.TargetClass,97,97,0.28358208955223885
org.example.TargetClass,98,98,0.27611940298507465
org.example.TargetClass,99,99,0.26865671641791045
org.example.TargetClass,100,100,0.26119402985074625
org.example.TargetClass,101,101,0.25373134328358216
org.example.TargetClass,102,102,0.24626865671641796
org.example.TargetClass,103,103,0.23880597014925375
org.example.TargetClass,104,104,0.23134328358208955
org.example.TargetClass,105,105,0.22388059701492535
org.example.TargetClass,106,106,0.21641791044776126
org.example.TargetClass,107,107,0.20895522388059706
org.example.TargetClass,108,108,0.20149253731343286
org.example.TargetClass,109,109,0.19402985074626866
org.example.TargetClass,110,110,0.18656716417910446
org.example.TargetClass,111,111,0.17910447761194026
org.example.TargetClass,112,112,0.17164179104477617
org.example.TargetClass,113,113,0.16417910447761197
org.example.TargetClass,114,114,0.15671641791044777
org.example.TargetClass,115,115,0.14925373134328357
org.example.TargetClass,116,116,0.14179104477611937
