Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,com.fasterxml.jackson.core.JsonToken,199,0.816497,1.0,RED
1,com.fasterxml.jackson.core.base.ParserMinimalBase,397,0.816497,1.0,RED
1,com.fasterxml.jackson.core.base.ParserMinimalBase,400,0.816497,1.0,RED
1,com.fasterxml.jackson.core.base.ParserMinimalBase,401,0.816497,1.0,RED
2,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,246,0.577350,2.0,RED
2,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,253,0.577350,2.0,RED
2,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,305,0.577350,2.0,RED
2,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,298,0.577350,2.0,RED
2,com.fasterxml.jackson.core.util.DefaultIndenter,78,0.577350,2.0,RED
2,com.fasterxml.jackson.core.util.DefaultIndenter,75,0.577350,2.0,RED
3,com.fasterxml.jackson.core.util.DefaultIndenter,103,0.408248,3.0,RED
3,com.fasterxml.jackson.core.util.DefaultIndenter,45,0.408248,3.0,RED
3,com.fasterxml.jackson.core.util.DefaultIndenter,44,0.408248,3.0,RED
4,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,122,0.258199,4.0,RED
4,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,193,0.258199,4.0,RED
4,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,192,0.258199,4.0,RED
4,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,191,0.258199,4.0,RED
4,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,185,0.258199,4.0,RED
4,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,188,0.258199,4.0,RED
4,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,123,0.258199,4.0,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,134,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,131,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,130,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,133,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,128,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,127,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,129,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter$NopIndenter,381,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,63,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,62,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,56,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,57,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,55,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,52,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,53,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,58,0.235702,5.0,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,59,0.235702,5.0,RED
