Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.apache.commons.csv.Lexer,111,0.707107,2.2,RED
2,org.apache.commons.csv.CSVLexer,211,0.577350,4.3,RED
2,org.apache.commons.csv.CSVLexer,212,0.577350,4.3,RED
2,org.apache.commons.csv.CSVLexer,215,0.577350,4.3,RED
3,org.apache.commons.csv.CSVLexer,167,0.480384,6.5,RED
3,org.apache.commons.csv.CSVLexer,169,0.480384,6.5,RED
3,org.apache.commons.csv.CSVLexer,170,0.480384,6.5,RED
3,org.apache.commons.csv.CSVLexer,163,0.480384,6.5,RED
3,org.apache.commons.csv.CSVLexer,164,0.480384,6.5,RED
4,org.apache.commons.csv.Lexer,89,0.462910,8.7,RED
4,org.apache.commons.csv.Lexer,90,0.462910,8.7,RED
5,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,263,0.306186,10.9,RED
6,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,279,0.301511,13.0,ORANGE
6,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,280,0.301511,13.0,ORANGE
7,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,276,0.297044,15.2,ORANGE
8,org.apache.commons.csv.CSVLexer,67,0.240192,17.4,ORANGE
9,org.apache.commons.csv.CSVLexer,220,0.235702,19.6,ORANGE
9,org.apache.commons.csv.CSVLexer,221,0.235702,19.6,ORANGE
10,org.apache.commons.csv.CSVFormat,426,0.235702,21.7,ORANGE
11,org.apache.commons.csv.CSVLexer,124,0.229416,23.9,ORANGE
11,org.apache.commons.csv.CSVLexer,116,0.229416,23.9,ORANGE
11,org.apache.commons.csv.CSVLexer,176,0.229416,23.9,ORANGE
11,org.apache.commons.csv.CSVLexer,180,0.229416,23.9,ORANGE
12,org.apache.commons.csv.CSVLexer,127,0.227429,26.1,ORANGE
12,org.apache.commons.csv.CSVLexer,109,0.227429,26.1,ORANGE
12,org.apache.commons.csv.CSVLexer,106,0.227429,26.1,ORANGE
12,org.apache.commons.csv.CSVLexer,113,0.227429,26.1,ORANGE
12,org.apache.commons.csv.CSVLexer,171,0.227429,26.1,ORANGE
12,org.apache.commons.csv.CSVLexer,172,0.227429,26.1,ORANGE
12,org.apache.commons.csv.CSVLexer,152,0.227429,26.1,ORANGE
12,org.apache.commons.csv.CSVLexer,155,0.227429,26.1,ORANGE
12,org.apache.commons.csv.CSVLexer,159,0.227429,26.1,ORANGE
12,org.apache.commons.csv.CSVLexer,162,0.227429,26.1,ORANGE
13,org.apache.commons.csv.CSVLexer,88,0.225494,28.3,YELLOW
13,org.apache.commons.csv.Lexer,179,0.225494,28.3,YELLOW
13,org.apache.commons.csv.Lexer,175,0.225494,28.3,YELLOW
13,org.apache.commons.csv.Lexer,171,0.225494,28.3,YELLOW
13,org.apache.commons.csv.Lexer,156,0.225494,28.3,YELLOW
13,org.apache.commons.csv.CSVLexer,98,0.225494,28.3,YELLOW
13,org.apache.commons.csv.CSVLexer,96,0.225494,28.3,YELLOW
14,org.apache.commons.csv.CSVLexer,58,0.221766,30.4,YELLOW
14,org.apache.commons.csv.CSVLexer,55,0.221766,30.4,YELLOW
14,org.apache.commons.csv.CSVLexer,66,0.221766,30.4,YELLOW
14,org.apache.commons.csv.CSVLexer,63,0.221766,30.4,YELLOW
14,org.apache.commons.csv.CSVLexer,82,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,59,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,58,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,57,0.221766,30.4,YELLOW
14,org.apache.commons.csv.CSVLexer,37,0.221766,30.4,YELLOW
14,org.apache.commons.csv.CSVLexer,38,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,63,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,62,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,61,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,60,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,69,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,66,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,65,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,64,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,167,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,163,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,137,0.221766,30.4,YELLOW
14,org.apache.commons.csv.Lexer,133,0.221766,30.4,YELLOW
15,org.apache.commons.csv.CSVFormat,743,0.218218,32.6,YELLOW
16,org.apache.commons.csv.ExtendedBufferedReader,71,0.216506,34.8,YELLOW
16,org.apache.commons.csv.CSVFormat,733,0.216506,34.8,YELLOW
16,org.apache.commons.csv.CSVFormat,719,0.216506,34.8,YELLOW
17,org.apache.commons.csv.ExtendedBufferedReader,58,0.214834,37.0,YELLOW
17,org.apache.commons.csv.ExtendedBufferedReader,59,0.214834,37.0,YELLOW
17,org.apache.commons.csv.ExtendedBufferedReader,54,0.214834,37.0,YELLOW
17,org.apache.commons.csv.ExtendedBufferedReader,55,0.214834,37.0,YELLOW
17,org.apache.commons.csv.Token,55,0.214834,37.0,YELLOW
17,org.apache.commons.csv.Token,52,0.214834,37.0,YELLOW
17,org.apache.commons.csv.Token,29,0.214834,37.0,YELLOW
18,org.apache.commons.csv.ExtendedBufferedReader,40,0.213201,39.1,YELLOW
18,org.apache.commons.csv.ExtendedBufferedReader,50,0.213201,39.1,YELLOW
18,org.apache.commons.csv.ExtendedBufferedReader,49,0.213201,39.1,YELLOW
18,org.apache.commons.csv.CSVFormat,701,0.213201,39.1,YELLOW
19,org.apache.commons.csv.CSVLexer,156,0.210819,41.3,YELLOW
19,org.apache.commons.csv.CSVLexer,157,0.210819,41.3,YELLOW
19,org.apache.commons.csv.CSVLexer,158,0.210819,41.3,YELLOW
20,org.apache.commons.csv.CSVFormat,611,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat,610,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat,613,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat,612,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat,615,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat,614,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat,616,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,147,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,148,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat,602,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat,608,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat,607,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat,609,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat,603,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat,606,0.205557,43.5,YELLOW
20,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,200,0.205557,43.5,YELLOW
21,org.apache.commons.csv.Lexer,106,0.204124,45.7,YELLOW
22,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,192,0.204124,47.8,YELLOW
22,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,197,0.204124,47.8,YELLOW
23,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,177,0.198680,50.0,YELLOW
23,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,182,0.198680,50.0,YELLOW
23,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,187,0.198680,50.0,YELLOW
24,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,172,0.194871,52.2,GREEN
25,org.apache.commons.csv.CSVFormat,761,0.190117,54.3,GREEN
26,org.apache.commons.csv.CSVFormat,710,0.188982,56.5,GREEN
27,org.apache.commons.csv.CSVFormat,546,0.186772,58.7,GREEN
27,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,124,0.186772,58.7,GREEN
27,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,122,0.186772,58.7,GREEN
27,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,123,0.186772,58.7,GREEN
27,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,119,0.186772,58.7,GREEN
27,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,114,0.186772,58.7,GREEN
27,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,111,0.186772,58.7,GREEN
27,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,117,0.186772,58.7,GREEN
27,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,118,0.186772,58.7,GREEN
27,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,115,0.186772,58.7,GREEN
27,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,116,0.186772,58.7,GREEN
27,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,120,0.186772,58.7,GREEN
27,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,121,0.186772,58.7,GREEN
27,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,110,0.186772,58.7,GREEN
28,org.apache.commons.csv.CSVFormat,442,0.176090,60.9,GREEN
29,org.apache.commons.csv.CSVLexer,228,0.160128,63.0,GREEN
29,org.apache.commons.csv.CSVLexer,227,0.160128,63.0,GREEN
29,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,410,0.160128,63.0,GREEN
29,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,411,0.160128,63.0,GREEN
29,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,317,0.160128,63.0,GREEN
29,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,316,0.160128,63.0,GREEN
30,org.apache.commons.csv.CSVLexer,234,0.154303,65.2,GREEN
30,org.apache.commons.csv.CSVLexer,235,0.154303,65.2,GREEN
31,org.apache.commons.csv.CSVLexer,229,0.149071,67.4,GREEN
31,org.apache.commons.csv.CSVLexer,233,0.149071,67.4,GREEN
31,org.apache.commons.csv.CSVParser,238,0.149071,67.4,GREEN
32,org.apache.commons.csv.CSVParser,235,0.144338,69.6,GREEN
32,org.apache.commons.csv.CSVParser,237,0.144338,69.6,GREEN
32,org.apache.commons.csv.CSVRecord,138,0.144338,69.6,GREEN
32,org.apache.commons.csv.CSVParser,240,0.144338,69.6,GREEN
33,org.apache.commons.csv.CSVFormat,558,0.136083,71.7,GREEN
33,org.apache.commons.csv.CSVLexer,225,0.136083,71.7,GREEN
33,org.apache.commons.csv.CSVLexer,226,0.136083,71.7,GREEN
33,org.apache.commons.csv.CSVLexer,115,0.136083,71.7,GREEN
33,org.apache.commons.csv.CSVLexer,208,0.136083,71.7,GREEN
33,org.apache.commons.csv.CSVLexer,205,0.136083,71.7,GREEN
33,org.apache.commons.csv.CSVParser,139,0.136083,71.7,GREEN
33,org.apache.commons.csv.CSVLexer,217,0.136083,71.7,GREEN
33,org.apache.commons.csv.CSVLexer,218,0.136083,71.7,GREEN
33,org.apache.commons.csv.CSVLexer,210,0.136083,71.7,GREEN
33,org.apache.commons.csv.CSVParser,140,0.136083,71.7,GREEN
33,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,78,0.136083,71.7,GREEN
33,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,79,0.136083,71.7,GREEN
34,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,356,0.132453,73.9,GREEN
35,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,373,0.129099,76.1,GREEN
35,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,372,0.129099,76.1,GREEN
36,org.apache.commons.csv.Lexer,73,0.125988,78.3,GREEN
36,org.apache.commons.csv.CSVFormat$CSVFormatBuilder,369,0.125988,78.3,GREEN
37,org.apache.commons.csv.ExtendedBufferedReader,151,0.117851,80.4,GREEN
38,org.apache.commons.csv.CSVParser,192,0.102062,82.6,GREEN
38,org.apache.commons.csv.CSVParser,193,0.102062,82.6,GREEN
39,org.apache.commons.csv.ExtendedBufferedReader,138,0.100504,84.8,GREEN
39,org.apache.commons.csv.ExtendedBufferedReader,139,0.100504,84.8,GREEN
39,org.apache.commons.csv.ExtendedBufferedReader,140,0.100504,84.8,GREEN
39,org.apache.commons.csv.ExtendedBufferedReader,142,0.100504,84.8,GREEN
40,org.apache.commons.csv.CSVParser,217,0.093659,87.0,GREEN
40,org.apache.commons.csv.CSVParser,219,0.093659,87.0,GREEN
40,org.apache.commons.csv.CSVParser,218,0.093659,87.0,GREEN
40,org.apache.commons.csv.CSVParser,196,0.093659,87.0,GREEN
