FullyQualifiedClass,LineNumber,Rank,Score
org.example.TargetClass,1,1,1.0
org.example.TargetClass,2,2,0.998745294855709
org.example.TargetClass,3,3,0.9974905897114178
org.example.TargetClass,4,4,0.9962358845671268
org.example.TargetClass,5,5,0.9949811794228356
org.example.TargetClass,6,6,0.9937264742785445
org.example.TargetClass,7,7,0.9924717691342535
org.example.TargetClass,8,8,0.9912170639899623
org.example.TargetClass,9,9,0.9899623588456713
org.example.TargetClass,10,10,0.9887076537013801
org.example.TargetClass,11,11,0.9874529485570891
org.example.TargetClass,12,12,0.986198243412798
org.example.TargetClass,13,13,0.9849435382685069
org.example.TargetClass,14,14,0.9836888331242158
org.example.TargetClass,15,15,0.9824341279799247
org.example.TargetClass,16,16,0.9811794228356336
org.example.TargetClass,17,17,0.9799247176913425
org.example.TargetClass,18,18,0.9786700125470514
org.example.TargetClass,19,19,0.9774153074027604
org.example.TargetClass,20,20,0.9761606022584692
org.example.TargetClass,21,21,0.9749058971141782
org.example.TargetClass,22,22,0.973651191969887
org.example.TargetClass,23,23,0.972396486825596
org.example.TargetClass,24,24,0.9711417816813049
org.example.TargetClass,25,25,0.9698870765370138
org.example.TargetClass,26,26,0.9686323713927227
org.example.TargetClass,27,27,0.9673776662484316
org.example.TargetClass,28,28,0.9661229611041405
org.example.TargetClass,29,29,0.9648682559598495
org.example.TargetClass,30,30,0.9636135508155583
org.example.TargetClass,31,31,0.9623588456712673
org.example.TargetClass,32,32,0.9611041405269761
org.example.TargetClass,33,33,0.9598494353826851
org.example.TargetClass,34,34,0.9585947302383939
org.example.TargetClass,35,35,0.9573400250941029
org.example.TargetClass,36,36,0.9560853199498118
org.example.TargetClass,37,37,0.9548306148055207
org.example.TargetClass,38,38,0.9535759096612296
org.example.TargetClass,39,39,0.9523212045169385
org.example.TargetClass,40,40,0.9510664993726474
org.example.TargetClass,41,41,0.9498117942283564
org.example.TargetClass,42,42,0.9485570890840652
org.example.TargetClass,43,43,0.9473023839397742
org.example.TargetClass,44,44,0.946047678795483
org.example.TargetClass,45,45,0.944792973651192
org.example.TargetClass,46,46,0.9435382685069009
org.example.TargetClass,47,47,0.9422835633626098
org.example.TargetClass,48,48,0.9410288582183187
org.example.TargetClass,49,49,0.9397741530740276
org.example.TargetClass,50,50,0.9385194479297365
org.example.TargetClass,51,51,0.9372647427854455
org.example.TargetClass,52,52,0.9360100376411543
org.example.TargetClass,53,53,0.9347553324968633
org.example.TargetClass,54,54,0.9335006273525721
org.example.TargetClass,55,55,0.9322459222082811
org.example.TargetClass,56,56,0.93099121706399
org.example.TargetClass,57,57,0.9297365119196989
org.example.TargetClass,58,58,0.9284818067754078
org.example.TargetClass,59,59,0.9272271016311167
org.example.TargetClass,60,60,0.9259723964868256
org.example.TargetClass,61,61,0.9247176913425346
org.example.TargetClass,62,62,0.9234629861982434
org.example.TargetClass,63,63,0.9222082810539524
org.example.TargetClass,64,64,0.9209535759096612
org.example.TargetClass,65,65,0.9196988707653702
org.example.TargetClass,66,66,0.9184441656210791
org.example.TargetClass,67,67,0.917189460476788
org.example.TargetClass,68,68,0.9159347553324969
org.example.TargetClass,69,69,0.9146800501882058
org.example.TargetClass,70,70,0.9134253450439147
org.example.TargetClass,71,71,0.9121706398996235
org.example.TargetClass,72,72,0.9109159347553325
org.example.TargetClass,73,73,0.9096612296110415
org.example.TargetClass,74,74,0.9084065244667503
org.example.TargetClass,75,75,0.9071518193224593
org.example.TargetClass,76,76,0.9058971141781681
org.example.TargetClass,77,77,0.904642409033877
org.example.TargetClass,78,78,0.903387703889586
org.example.TargetClass,79,79,0.9021329987452948
org.example.TargetClass,80,80,0.9008782936010038
org.example.TargetClass,81,81,0.8996235884567126
org.example.TargetClass,82,82,0.8983688833124216
org.example.TargetClass,83,83,0.8971141781681304
org.example.TargetClass,84,84,0.8958594730238394
org.example.TargetClass,85,85,0.8946047678795483
org.example.TargetClass,86,86,0.8933500627352572
org.example.TargetClass,87,87,0.8920953575909661
org.example.TargetClass,88,88,0.890840652446675
org.example.TargetClass,89,89,0.8895859473023839
org.example.TargetClass,90,90,0.8883312421580929
org.example.TargetClass,91,91,0.8870765370138017
org.example.TargetClass,92,92,0.8858218318695107
org.example.TargetClass,93,93,0.8845671267252195
org.example.TargetClass,94,94,0.8833124215809285
org.example.TargetClass,95,95,0.8820577164366374
org.example.TargetClass,96,96,0.8808030112923463
org.example.TargetClass,97,97,0.8795483061480552
org.example.TargetClass,98,98,0.8782936010037641
org.example.Class40,38,99,0.877038895859473
org.example.TargetClass,100,100,0.875784190715182
org.example.TargetClass,101,101,0.8745294855708908
org.example.TargetClass,102,102,0.8732747804265998
org.example.TargetClass,103,103,0.8720200752823086
org.example.TargetClass,104,104,0.8707653701380176
org.example.TargetClass,105,105,0.8695106649937265
org.example.TargetClass,106,106,0.8682559598494354
org.example.TargetClass,107,107,0.8670012547051443
org.example.TargetClass,108,108,0.8657465495608532
org.example.TargetClass,109,109,0.8644918444165621
org.example.TargetClass,110,110,0.8632371392722711
org.example.TargetClass,111,111,0.8619824341279799
org.example.TargetClass,112,112,0.8607277289836889
org.example.TargetClass,113,113,0.8594730238393977
org.example.TargetClass,114,114,0.8582183186951067
org.example.TargetClass,115,115,0.8569636135508156
org.example.TargetClass,116,116,0.8557089084065245
org.example.TargetClass,117,117,0.8544542032622334
org.example.TargetClass,118,118,0.8531994981179423
org.example.TargetClass,119,119,0.8519447929736512
org.example.TargetClass,120,120,0.8506900878293602
org.example.TargetClass,121,121,0.849435382685069
org.example.TargetClass,122,122,0.8481806775407779
org.example.TargetClass,123,123,0.8469259723964868
org.example.TargetClass,124,124,0.8456712672521958
org.example.TargetClass,125,125,0.8444165621079047
org.example.TargetClass,126,126,0.8431618569636136
org.example.TargetClass,127,127,0.8419071518193224
org.example.TargetClass,128,128,0.8406524466750314
org.example.TargetClass,129,129,0.8393977415307403
org.example.TargetClass,130,130,0.8381430363864492
org.example.TargetClass,131,131,0.8368883312421581
org.example.TargetClass,132,132,0.835633626097867
org.example.TargetClass,133,133,0.8343789209535759
org.example.TargetClass,134,134,0.8331242158092849
org.example.TargetClass,135,135,0.8318695106649937
org.example.TargetClass,136,136,0.8306148055207027
org.example.TargetClass,137,137,0.8293601003764115
org.example.TargetClass,138,138,0.8281053952321205
org.example.TargetClass,139,139,0.8268506900878294
org.example.TargetClass,140,140,0.8255959849435383
org.example.TargetClass,141,141,0.8243412797992472
org.example.TargetClass,142,142,0.823086574654956
org.example.TargetClass,143,143,0.821831869510665
org.example.TargetClass,144,144,0.820577164366374
org.example.TargetClass,145,145,0.8193224592220828
org.example.TargetClass,146,146,0.8180677540777918
org.example.TargetClass,147,147,0.8168130489335006
org.example.TargetClass,148,148,0.8155583437892095
org.example.TargetClass,149,149,0.8143036386449185
org.example.TargetClass,150,150,0.8130489335006273
org.example.TargetClass,151,151,0.8117942283563363
org.example.TargetClass,152,152,0.8105395232120451
org.example.TargetClass,153,153,0.8092848180677541
org.example.TargetClass,154,154,0.808030112923463
org.example.TargetClass,155,155,0.8067754077791719
org.example.TargetClass,156,156,0.8055207026348808
org.example.TargetClass,157,157,0.8042659974905897
org.example.TargetClass,158,158,0.8030112923462986
org.example.TargetClass,159,159,0.8017565872020076
org.example.TargetClass,160,160,0.8005018820577164
