FullyQualifiedClass,LineNumber,Rank,Score
org.example.TargetClass,1,1,1.0
org.example.TargetClass,2,2,0.9995231282784931
org.example.TargetClass,3,3,0.9990462565569862
org.example.TargetClass,4,4,0.9985693848354793
org.example.TargetClass,5,5,0.9980925131139723
org.example.TargetClass,6,6,0.9976156413924654
org.example.TargetClass,7,7,0.9971387696709585
org.example.TargetClass,8,8,0.9966618979494516
org.example.TargetClass,9,9,0.9961850262279447
org.example.TargetClass,10,10,0.9957081545064378
org.example.TargetClass,11,11,0.9952312827849309
org.example.TargetClass,12,12,0.994754411063424
org.example.TargetClass,13,13,0.994277539341917
org.example.TargetClass,14,14,0.9938006676204101
org.example.TargetClass,15,15,0.9933237958989032
org.example.TargetClass,16,16,0.9928469241773963
org.example.TargetClass,17,17,0.9923700524558894
org.example.TargetClass,18,18,0.9918931807343825
org.example.TargetClass,19,19,0.9914163090128756
org.example.TargetClass,20,20,0.9909394372913686
org.example.TargetClass,21,21,0.9904625655698617
org.example.TargetClass,22,22,0.9899856938483548
org.example.TargetClass,23,23,0.9895088221268479
org.example.TargetClass,24,24,0.989031950405341
org.example.TargetClass,25,25,0.9885550786838341
org.example.TargetClass,26,26,0.9880782069623272
org.example.TargetClass,27,27,0.9876013352408202
org.example.TargetClass,28,28,0.9871244635193133
org.example.TargetClass,29,29,0.9866475917978064
org.example.TargetClass,30,30,0.9861707200762995
org.example.TargetClass,31,31,0.9856938483547926
org.example.TargetClass,32,32,0.9852169766332857
org.example.TargetClass,33,33,0.9847401049117788
org.example.TargetClass,34,34,0.9842632331902719
org.example.TargetClass,35,35,0.9837863614687649
org.example.TargetClass,36,36,0.983309489747258
org.example.TargetClass,37,37,0.9828326180257511
org.example.TargetClass,38,38,0.9823557463042442
org.example.TargetClass,39,39,0.9818788745827373
org.example.TargetClass,40,40,0.9814020028612304
org.example.TargetClass,41,41,0.9809251311397235
org.example.TargetClass,42,42,0.9804482594182165
org.example.TargetClass,43,43,0.9799713876967096
org.example.TargetClass,44,44,0.9794945159752027
org.example.TargetClass,45,45,0.9790176442536958
org.example.TargetClass,46,46,0.9785407725321889
org.example.TargetClass,47,47,0.978063900810682
org.example.TargetClass,48,48,0.977587029089175
org.example.TargetClass,49,49,0.9771101573676682
org.example.TargetClass,50,50,0.9766332856461611
org.example.TargetClass,51,51,0.9761564139246542
org.example.TargetClass,52,52,0.9756795422031473
org.example.TargetClass,53,53,0.9752026704816404
org.example.TargetClass,54,54,0.9747257987601335
org.example.TargetClass,55,55,0.9742489270386266
org.example.TargetClass,56,56,0.9737720553171197
org.example.TargetClass,57,57,0.9732951835956127
org.example.TargetClass,58,58,0.9728183118741058
org.example.TargetClass,59,59,0.9723414401525989
org.example.TargetClass,60,60,0.971864568431092
org.example.TargetClass,61,61,0.9713876967095851
org.example.TargetClass,62,62,0.9709108249880782
org.example.TargetClass,63,63,0.9704339532665713
org.example.TargetClass,64,64,0.9699570815450643
org.example.TargetClass,65,65,0.9694802098235574
org.example.TargetClass,66,66,0.9690033381020505
org.example.TargetClass,67,67,0.9685264663805436
org.example.TargetClass,68,68,0.9680495946590367
org.example.TargetClass,69,69,0.9675727229375298
org.example.TargetClass,70,70,0.9670958512160229
org.example.TargetClass,71,71,0.966618979494516
org.example.TargetClass,72,72,0.966142107773009
org.example.TargetClass,73,73,0.9656652360515021
org.example.TargetClass,74,74,0.9651883643299952
org.example.TargetClass,75,75,0.9647114926084883
org.example.TargetClass,76,76,0.9642346208869814
org.example.TargetClass,77,77,0.9637577491654745
org.example.TargetClass,78,78,0.9632808774439676
org.example.TargetClass,79,79,0.9628040057224606
org.example.TargetClass,80,80,0.9623271340009537
org.example.TargetClass,81,81,0.9618502622794468
org.example.TargetClass,82,82,0.9613733905579399
org.example.TargetClass,83,83,0.960896518836433
org.example.TargetClass,84,84,0.9604196471149261
org.example.TargetClass,85,85,0.9599427753934192
org.example.TargetClass,86,86,0.9594659036719122
org.example.TargetClass,87,87,0.9589890319504053
org.example.TargetClass,88,88,0.9585121602288984
org.example.TargetClass,89,89,0.9580352885073915
org.example.TargetClass,90,90,0.9575584167858846
org.example.TargetClass,91,91,0.9570815450643777
org.example.TargetClass,92,92,0.9566046733428708
org.example.TargetClass,93,93,0.9561278016213639
org.example.TargetClass,94,94,0.9556509298998569
org.example.TargetClass,95,95,0.95517405817835
org.example.TargetClass,96,96,0.9546971864568431
org.example.TargetClass,97,97,0.9542203147353362
org.example.TargetClass,98,98,0.9537434430138293
org.example.TargetClass,99,99,0.9532665712923224
org.example.Class7,15,100,0.9527896995708155
org.example.TargetClass,101,101,0.9523128278493085
org.example.TargetClass,102,102,0.9518359561278016
org.example.TargetClass,103,103,0.9513590844062947
org.example.TargetClass,104,104,0.9508822126847878
org.example.TargetClass,105,105,0.9504053409632809
org.example.TargetClass,106,106,0.949928469241774
org.example.TargetClass,107,107,0.9494515975202671
org.example.TargetClass,108,108,0.9489747257987602
org.example.TargetClass,109,109,0.9484978540772532
org.example.TargetClass,110,110,0.9480209823557463
org.example.TargetClass,111,111,0.9475441106342394
org.example.TargetClass,112,112,0.9470672389127325
org.example.TargetClass,113,113,0.9465903671912256
org.example.TargetClass,114,114,0.9461134954697187
org.example.TargetClass,115,115,0.9456366237482118
org.example.TargetClass,116,116,0.9451597520267048
org.example.TargetClass,117,117,0.9446828803051979
org.example.TargetClass,118,118,0.944206008583691
org.example.TargetClass,119,119,0.9437291368621841
org.example.TargetClass,120,120,0.9432522651406772
org.example.TargetClass,121,121,0.9427753934191703
