Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.apache.commons.csv.CSVPrinter,125,0.447214,3.6,RED
2,org.apache.commons.csv.CSVPrinter,122,0.333333,7.1,RED
3,org.apache.commons.csv.CSVFormat,560,0.301511,10.7,RED
3,org.apache.commons.csv.CSVFormat,318,0.301511,10.7,RED
4,org.apache.commons.csv.CSVFormat,322,0.250000,14.3,ORANGE
4,org.apache.commons.csv.CSVFormat,789,0.250000,14.3,ORANGE
5,org.apache.commons.csv.CSVFormat,316,0.242536,17.9,ORANGE
5,org.apache.commons.csv.CSVFormat,317,0.242536,17.9,ORANGE
6,org.apache.commons.csv.CSVPrinter,368,0.218218,21.4,ORANGE
6,org.apache.commons.csv.CSVPrinter,367,0.218218,21.4,ORANGE
6,org.apache.commons.csv.CSVPrinter,371,0.218218,21.4,ORANGE
6,org.apache.commons.csv.CSVPrinter,370,0.218218,21.4,ORANGE
7,org.apache.commons.csv.CSVFormat,865,0.192450,25.0,ORANGE
7,org.apache.commons.csv.CSVPrinter,336,0.192450,25.0,ORANGE
8,org.apache.commons.csv.CSVFormat,862,0.188982,28.6,YELLOW
8,org.apache.commons.csv.CSVPrinter,339,0.188982,28.6,YELLOW
8,org.apache.commons.csv.CSVPrinter,338,0.188982,28.6,YELLOW
8,org.apache.commons.csv.CSVPrinter,335,0.188982,28.6,YELLOW
8,org.apache.commons.csv.CSVPrinter,334,0.188982,28.6,YELLOW
9,org.apache.commons.csv.CSVPrinter,117,0.166667,32.1,YELLOW
10,org.apache.commons.csv.CSVPrinter,105,0.164399,35.7,YELLOW
10,org.apache.commons.csv.CSVPrinter,109,0.164399,35.7,YELLOW
10,org.apache.commons.csv.CSVPrinter,119,0.164399,35.7,YELLOW
10,org.apache.commons.csv.CSVPrinter,116,0.164399,35.7,YELLOW
10,org.apache.commons.csv.CSVPrinter,112,0.164399,35.7,YELLOW
10,org.apache.commons.csv.CSVPrinter,111,0.164399,35.7,YELLOW
10,org.apache.commons.csv.CSVPrinter,128,0.164399,35.7,YELLOW
10,org.apache.commons.csv.CSVPrinter,127,0.164399,35.7,YELLOW
10,org.apache.commons.csv.CSVFormat,578,0.164399,35.7,YELLOW
11,org.apache.commons.csv.CSVPrinter,70,0.158114,39.3,YELLOW
11,org.apache.commons.csv.CSVPrinter,66,0.158114,39.3,YELLOW
11,org.apache.commons.csv.CSVPrinter,67,0.158114,39.3,YELLOW
11,org.apache.commons.csv.CSVPrinter,65,0.158114,39.3,YELLOW
11,org.apache.commons.csv.CSVPrinter,63,0.158114,39.3,YELLOW
12,org.apache.commons.csv.CSVPrinter,62,0.156174,42.9,YELLOW
13,org.apache.commons.csv.CSVPrinter,43,0.154303,46.4,YELLOW
13,org.apache.commons.csv.CSVPrinter,61,0.154303,46.4,YELLOW
14,org.apache.commons.csv.CSVFormat,511,0.145865,50.0,YELLOW
15,org.apache.commons.csv.CSVFormat,255,0.121268,53.6,GREEN
16,org.apache.commons.csv.CSVFormat,688,0.109109,57.1,GREEN
17,org.apache.commons.csv.CSVFormat,684,0.108465,60.7,GREEN
18,org.apache.commons.csv.CSVFormat,679,0.107211,64.3,GREEN
19,org.apache.commons.csv.CSVFormat,674,0.106000,67.9,GREEN
20,org.apache.commons.csv.CSVFormat,314,0.105409,71.4,GREEN
20,org.apache.commons.csv.CSVFormat,669,0.105409,71.4,GREEN
21,org.apache.commons.csv.CSVFormat,664,0.104828,75.0,GREEN
21,org.apache.commons.csv.Assertions,35,0.104828,75.0,GREEN
22,org.apache.commons.csv.CSVFormat,659,0.104257,78.6,GREEN
23,org.apache.commons.csv.Assertions,32,0.101535,82.1,GREEN
24,org.apache.commons.csv.CSVFormat,325,0.099504,85.7,GREEN
24,org.apache.commons.csv.CSVFormat,324,0.099504,85.7,GREEN
25,org.apache.commons.csv.CSVFormat,313,0.099015,89.3,GREEN
25,org.apache.commons.csv.CSVFormat,310,0.099015,89.3,GREEN
25,org.apache.commons.csv.CSVFormat,312,0.099015,89.3,GREEN
25,org.apache.commons.csv.CSVFormat,311,0.099015,89.3,GREEN
25,org.apache.commons.csv.CSVFormat,305,0.099015,89.3,GREEN
25,org.apache.commons.csv.CSVFormat,304,0.099015,89.3,GREEN
25,org.apache.commons.csv.CSVFormat,301,0.099015,89.3,GREEN
25,org.apache.commons.csv.CSVFormat,300,0.099015,89.3,GREEN
25,org.apache.commons.csv.CSVFormat,307,0.099015,89.3,GREEN
25,org.apache.commons.csv.CSVFormat,306,0.099015,89.3,GREEN
25,org.apache.commons.csv.CSVFormat,309,0.099015,89.3,GREEN
25,org.apache.commons.csv.CSVFormat,308,0.099015,89.3,GREEN
