Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,com.fasterxml.jackson.core.JsonFactory,893,0.408248,0.9,RED
1,com.fasterxml.jackson.core.JsonFactory,890,0.408248,0.9,RED
1,com.fasterxml.jackson.core.JsonFactory,881,0.408248,0.9,RED
2,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,2674,0.333333,1.7,RED
2,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,2673,0.333333,1.7,RED
2,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,2672,0.333333,1.7,RED
2,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,2671,0.333333,1.7,RED
2,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,2670,0.333333,1.7,RED
3,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1944,0.288675,2.6,RED
3,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1942,0.288675,2.6,RED
3,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1941,0.288675,2.6,RED
3,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1947,0.288675,2.6,RED
3,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1946,0.288675,2.6,RED
3,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1945,0.288675,2.6,RED
4,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1954,0.258199,3.4,RED
4,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1936,0.258199,3.4,RED
4,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1935,0.258199,3.4,RED
4,com.fasterxml.jackson.core.JsonLocation,81,0.258199,3.4,RED
4,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1343,0.258199,3.4,RED
4,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1341,0.258199,3.4,RED
4,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1337,0.258199,3.4,RED
5,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1258,0.235702,4.3,RED
5,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1259,0.235702,4.3,RED
5,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1322,0.235702,4.3,RED
5,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1321,0.235702,4.3,RED
5,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1320,0.235702,4.3,RED
5,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1311,0.235702,4.3,RED
5,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1317,0.235702,4.3,RED
5,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1315,0.235702,4.3,RED
5,com.fasterxml.jackson.core.json.UTF8JsonGenerator,1318,0.235702,4.3,RED
