FullyQualifiedClass,LineNumber,Rank,Score
org.example.TargetClass,1,1,1.0
org.example.TargetClass,2,2,0.9997413347128815
org.example.TargetClass,3,3,0.999482669425763
org.example.TargetClass,4,4,0.9992240041386445
org.example.TargetClass,5,5,0.9989653388515262
org.example.TargetClass,6,6,0.9987066735644077
org.example.TargetClass,7,7,0.9984480082772892
org.example.TargetClass,8,8,0.9981893429901707
org.example.TargetClass,9,9,0.9979306777030522
org.example.TargetClass,10,10,0.9976720124159337
org.example.TargetClass,11,11,0.9974133471288154
org.example.TargetClass,12,12,0.9971546818416969
org.example.TargetClass,13,13,0.9968960165545784
org.example.TargetClass,14,14,0.9966373512674599
org.example.TargetClass,15,15,0.9963786859803414
org.example.TargetClass,16,16,0.9961200206932229
org.example.TargetClass,17,17,0.9958613554061045
org.example.TargetClass,18,18,0.9956026901189861
org.example.TargetClass,19,19,0.9953440248318676
org.example.TargetClass,20,20,0.9950853595447491
org.example.TargetClass,21,21,0.9948266942576306
org.example.TargetClass,22,22,0.9945680289705121
org.example.TargetClass,23,23,0.9943093636833937
org.example.TargetClass,24,24,0.9940506983962752
org.example.TargetClass,25,25,0.9937920331091568
org.example.TargetClass,26,26,0.9935333678220383
org.example.TargetClass,27,27,0.9932747025349198
org.example.TargetClass,28,28,0.9930160372478013
org.example.TargetClass,29,29,0.9927573719606829
org.example.TargetClass,30,30,0.9924987066735644
org.example.TargetClass,31,31,0.992240041386446
org.example.TargetClass,32,32,0.9919813760993275
org.example.TargetClass,33,33,0.991722710812209
org.example.TargetClass,34,34,0.9914640455250905
org.example.TargetClass,35,35,0.9912053802379721
org.example.TargetClass,36,36,0.9909467149508536
org.example.TargetClass,37,37,0.9906880496637351
org.example.TargetClass,38,38,0.9904293843766167
org.example.TargetClass,39,39,0.9901707190894982
org.example.TargetClass,40,40,0.9899120538023797
org.example.TargetClass,41,41,0.9896533885152613
org.example.TargetClass,42,42,0.9893947232281428
org.example.TargetClass,43,43,0.9891360579410243
org.example.TargetClass,44,44,0.9888773926539058
org.example.TargetClass,45,45,0.9886187273667874
org.example.TargetClass,46,46,0.9883600620796689
org.example.TargetClass,47,47,0.9881013967925505
org.example.TargetClass,48,48,0.987842731505432
org.example.TargetClass,49,49,0.9875840662183135
org.example.TargetClass,50,50,0.987325400931195
org.example.TargetClass,51,51,0.9870667356440765
org.example.TargetClass,52,52,0.9868080703569581
org.example.TargetClass,53,53,0.9865494050698397
org.example.TargetClass,54,54,0.9862907397827212
org.example.TargetClass,55,55,0.9860320744956027
org.example.TargetClass,56,56,0.9857734092084842
org.example.TargetClass,57,57,0.9855147439213657
org.example.TargetClass,58,58,0.9852560786342472
org.example.TargetClass,59,59,0.9849974133471289
org.example.TargetClass,60,60,0.9847387480600104
org.example.TargetClass,61,61,0.9844800827728919
org.example.TargetClass,62,62,0.9842214174857734
org.example.TargetClass,63,63,0.9839627521986549
org.example.TargetClass,64,64,0.9837040869115364
org.example.TargetClass,65,65,0.983445421624418
org.example.TargetClass,66,66,0.9831867563372996
org.example.TargetClass,67,67,0.9829280910501811
org.example.TargetClass,68,68,0.9826694257630626
org.example.TargetClass,69,69,0.9824107604759441
org.example.TargetClass,70,70,0.9821520951888256
org.example.Class12,38,71,0.9818934299017072
org.example.TargetClass,72,72,0.9816347646145888
org.example.TargetClass,73,73,0.9813760993274703
org.example.TargetClass,74,74,0.9811174340403518
org.example.TargetClass,75,75,0.9808587687532333
org.example.TargetClass,76,76,0.9806001034661148
org.example.TargetClass,77,77,0.9803414381789963
org.example.TargetClass,78,78,0.980082772891878
org.example.TargetClass,79,79,0.9798241076047595
org.example.TargetClass,80,80,0.979565442317641
org.example.TargetClass,81,81,0.9793067770305225
org.example.TargetClass,82,82,0.979048111743404
org.example.TargetClass,83,83,0.9787894464562855
org.example.TargetClass,84,84,0.9785307811691671
org.example.TargetClass,85,85,0.9782721158820487
org.example.TargetClass,86,86,0.9780134505949302
org.example.TargetClass,87,87,0.9777547853078117
org.example.TargetClass,88,88,0.9774961200206932
org.example.TargetClass,89,89,0.9772374547335747
org.example.TargetClass,90,90,0.9769787894464563
org.example.TargetClass,91,91,0.9767201241593378
org.example.TargetClass,92,92,0.9764614588722194
org.example.TargetClass,93,93,0.9762027935851009
org.example.TargetClass,94,94,0.9759441282979824
org.example.TargetClass,95,95,0.9756854630108639
org.example.TargetClass,96,96,0.9754267977237455
org.example.TargetClass,97,97,0.975168132436627
org.example.TargetClass,98,98,0.9749094671495085
org.example.TargetClass,99,99,0.9746508018623901
org.example.TargetClass,100,100,0.9743921365752716
org.example.TargetClass,101,101,0.9741334712881531
org.example.TargetClass,102,102,0.9738748060010347
org.example.TargetClass,103,103,0.9736161407139162
org.example.TargetClass,104,104,0.9733574754267977
org.example.TargetClass,105,105,0.9730988101396792
org.example.TargetClass,106,106,0.9728401448525608
org.example.TargetClass,107,107,0.9725814795654423
org.example.TargetClass,108,108,0.9723228142783239
org.example.TargetClass,109,109,0.9720641489912054
org.example.TargetClass,110,110,0.9718054837040869
org.example.TargetClass,111,111,0.9715468184169684
org.example.TargetClass,112,112,0.97128815312985
org.example.TargetClass,113,113,0.9710294878427315
org.example.TargetClass,114,114,0.9707708225556131
org.example.TargetClass,115,115,0.9705121572684946
org.example.TargetClass,116,116,0.9702534919813761
org.example.TargetClass,117,117,0.9699948266942576
org.example.TargetClass,118,118,0.9697361614071391
org.example.TargetClass,119,119,0.9694774961200207
org.example.TargetClass,120,120,0.9692188308329023
org.example.TargetClass,121,121,0.9689601655457838
org.example.TargetClass,122,122,0.9687015002586653
org.example.TargetClass,123,123,0.9684428349715468
org.example.TargetClass,124,124,0.9681841696844283
org.example.TargetClass,125,125,0.9679255043973098
org.example.TargetClass,126,126,0.9676668391101915
org.example.TargetClass,127,127,0.967408173823073
org.example.TargetClass,128,128,0.9671495085359545
org.example.TargetClass,129,129,0.966890843248836
