Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.apache.commons.cli.OptionBuilder,133,1.000000,2.6,RED
1,org.apache.commons.cli.OptionBuilder,131,1.000000,2.6,RED
2,org.apache.commons.cli.CommandLine,80,0.500000,5.1,RED
2,org.apache.commons.cli.CommandLine,137,0.500000,5.1,RED
3,org.apache.commons.cli.OptionBuilder,103,0.316228,7.7,RED
3,org.apache.commons.cli.OptionBuilder,105,0.316228,7.7,RED
4,org.apache.commons.cli.CommandLine,154,0.250000,10.3,RED
5,org.apache.commons.cli.OptionBuilder,301,0.208514,12.8,ORANGE
5,org.apache.commons.cli.OptionBuilder,303,0.208514,12.8,ORANGE
6,org.apache.commons.cli.OptionBuilder,93,0.174078,15.4,ORANGE
6,org.apache.commons.cli.OptionBuilder,91,0.174078,15.4,ORANGE
7,org.apache.commons.cli.OptionBuilder,318,0.162221,17.9,ORANGE
7,org.apache.commons.cli.CommandLine,125,0.162221,17.9,ORANGE
7,org.apache.commons.cli.CommandLine,123,0.162221,17.9,ORANGE
8,org.apache.commons.cli.PosixParser,155,0.156174,20.5,ORANGE
9,org.apache.commons.cli.PosixParser,149,0.154303,23.1,ORANGE
10,org.apache.commons.cli.Option,311,0.149071,25.6,ORANGE
10,org.apache.commons.cli.Option,312,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,79,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,81,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,80,0.149071,25.6,ORANGE
10,org.apache.commons.cli.Option,366,0.149071,25.6,ORANGE
10,org.apache.commons.cli.Option,365,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,72,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,71,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,74,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,73,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,75,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,70,0.149071,25.6,ORANGE
10,org.apache.commons.cli.CommandLine,152,0.149071,25.6,ORANGE
10,org.apache.commons.cli.CommandLine,151,0.149071,25.6,ORANGE
10,org.apache.commons.cli.CommandLine,158,0.149071,25.6,ORANGE
10,org.apache.commons.cli.CommandLine,156,0.149071,25.6,ORANGE
10,org.apache.commons.cli.CommandLine,149,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,353,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,357,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,358,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,359,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,363,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,361,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,362,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,367,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,360,0.149071,25.6,ORANGE
10,org.apache.commons.cli.OptionBuilder,370,0.149071,25.6,ORANGE
10,org.apache.commons.cli.Option,202,0.149071,25.6,ORANGE
10,org.apache.commons.cli.Option,203,0.149071,25.6,ORANGE
10,org.apache.commons.cli.Option,223,0.149071,25.6,ORANGE
10,org.apache.commons.cli.Option,222,0.149071,25.6,ORANGE
10,org.apache.commons.cli.Option,234,0.149071,25.6,ORANGE
10,org.apache.commons.cli.Option,233,0.149071,25.6,ORANGE
11,org.apache.commons.cli.PosixParser,136,0.147442,28.2,YELLOW
11,org.apache.commons.cli.Option,355,0.147442,28.2,YELLOW
11,org.apache.commons.cli.Option,354,0.147442,28.2,YELLOW
11,org.apache.commons.cli.PosixParser,250,0.147442,28.2,YELLOW
11,org.apache.commons.cli.Option,92,0.147442,28.2,YELLOW
11,org.apache.commons.cli.Option,93,0.147442,28.2,YELLOW
11,org.apache.commons.cli.PosixParser,244,0.147442,28.2,YELLOW
11,org.apache.commons.cli.PosixParser,241,0.147442,28.2,YELLOW
11,org.apache.commons.cli.PosixParser,243,0.147442,28.2,YELLOW
12,org.apache.commons.cli.Parser,338,0.145865,30.8,YELLOW
12,org.apache.commons.cli.Parser,332,0.145865,30.8,YELLOW
12,org.apache.commons.cli.Parser,339,0.145865,30.8,YELLOW
12,org.apache.commons.cli.Parser,346,0.145865,30.8,YELLOW
