Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.jsoup.select.Selector,182,0.866025,1.2,RED
1,org.jsoup.select.Selector$SelectorParseException,403,0.866025,1.2,RED
1,org.jsoup.select.Selector$SelectorParseException,402,0.866025,1.2,RED
2,org.jsoup.select.Selector,179,0.750000,2.4,RED
3,org.jsoup.select.Selector,177,0.612372,3.6,RED
4,org.jsoup.select.Selector,175,0.566947,4.8,RED
5,org.jsoup.select.Selector,171,0.554700,6.0,RED
6,org.jsoup.select.Selector,169,0.534522,7.1,RED
7,org.jsoup.select.Selector,167,0.485071,8.3,RED
8,org.jsoup.select.Selector,165,0.471405,9.5,RED
9,org.jsoup.select.Selector,173,0.433013,10.7,RED
10,org.jsoup.select.Selector,163,0.400000,11.9,ORANGE
11,org.jsoup.select.Selector,161,0.320256,13.1,ORANGE
14,org.jsoup.select.Selector,172,0.250000,16.7,ORANGE
14,org.jsoup.select.Selector,281,0.250000,16.7,ORANGE
14,org.jsoup.select.Selector,280,0.250000,16.7,ORANGE
14,org.jsoup.select.Selector,283,0.250000,16.7,ORANGE
14,org.jsoup.select.Selector,279,0.250000,16.7,ORANGE
14,org.jsoup.select.Selector,339,0.250000,16.7,ORANGE
14,org.jsoup.select.Selector,338,0.250000,16.7,ORANGE
14,org.jsoup.select.Selector,340,0.250000,16.7,ORANGE
14,org.jsoup.select.Selector,344,0.250000,16.7,ORANGE
14,org.jsoup.select.Selector,342,0.250000,16.7,ORANGE
14,org.jsoup.select.Selector,341,0.250000,16.7,ORANGE
14,org.jsoup.select.Selector,346,0.250000,16.7,ORANGE
14,org.jsoup.select.Selector,345,0.250000,16.7,ORANGE
16,org.jsoup.select.Selector,116,0.208013,19.0,ORANGE
18,org.jsoup.select.Selector,159,0.193347,21.4,ORANGE
19,org.jsoup.select.Selector,157,0.192450,22.6,ORANGE
20,org.jsoup.select.Selector,155,0.189832,23.8,ORANGE
20,org.jsoup.select.Selector,105,0.189832,23.8,ORANGE
20,org.jsoup.select.Selector,68,0.189832,23.8,ORANGE
20,org.jsoup.select.Selector,69,0.189832,23.8,ORANGE
20,org.jsoup.select.Selector,66,0.189832,23.8,ORANGE
20,org.jsoup.select.Selector,67,0.189832,23.8,ORANGE
20,org.jsoup.select.Selector,75,0.189832,23.8,ORANGE
20,org.jsoup.select.Selector,73,0.189832,23.8,ORANGE
20,org.jsoup.select.Selector,74,0.189832,23.8,ORANGE
20,org.jsoup.select.Selector,71,0.189832,23.8,ORANGE
20,org.jsoup.select.Selector,72,0.189832,23.8,ORANGE
20,org.jsoup.select.Selector,65,0.189832,23.8,ORANGE
21,org.jsoup.select.Selector,120,0.188982,25.0,ORANGE
21,org.jsoup.select.Selector,122,0.188982,25.0,ORANGE
21,org.jsoup.select.Selector,121,0.188982,25.0,ORANGE
21,org.jsoup.select.Selector,119,0.188982,25.0,ORANGE
33,org.jsoup.select.Selector,229,0.158114,39.3,YELLOW
46,org.jsoup.select.Selector,160,0.147087,54.8,GREEN
46,org.jsoup.select.Selector,219,0.147087,54.8,GREEN
46,org.jsoup.select.Selector,217,0.147087,54.8,GREEN
46,org.jsoup.select.Selector,214,0.147087,54.8,GREEN
46,org.jsoup.select.Selector,213,0.147087,54.8,GREEN
55,org.jsoup.select.Selector,188,0.143019,65.5,GREEN
55,org.jsoup.select.Selector,187,0.143019,65.5,GREEN
55,org.jsoup.select.Selector,111,0.143019,65.5,GREEN
55,org.jsoup.select.Selector,114,0.143019,65.5,GREEN
55,org.jsoup.select.Selector,107,0.143019,65.5,GREEN
66,org.jsoup.select.Selector,162,0.121268,78.6,GREEN
66,org.jsoup.select.Selector,228,0.121268,78.6,GREEN
66,org.jsoup.select.Selector,223,0.121268,78.6,GREEN
66,org.jsoup.select.Selector,226,0.121268,78.6,GREEN
66,org.jsoup.select.Selector,225,0.121268,78.6,GREEN
66,org.jsoup.select.Selector,224,0.121268,78.6,GREEN
69,org.jsoup.select.Selector,99,0.094491,82.1,GREEN
69,org.jsoup.select.Selector,101,0.094491,82.1,GREEN
69,org.jsoup.select.Selector,100,0.094491,82.1,GREEN
69,org.jsoup.select.Selector,98,0.094491,82.1,GREEN
69,org.jsoup.select.Selector,95,0.094491,82.1,GREEN
69,org.jsoup.select.Selector,96,0.094491,82.1,GREEN
69,org.jsoup.select.Selector,94,0.094491,82.1,GREEN
70,org.jsoup.select.Selector,393,0.091287,83.3,GREEN
72,org.jsoup.select.Selector,192,0.083333,85.7,GREEN
72,org.jsoup.select.Selector,191,0.083333,85.7,GREEN
72,org.jsoup.select.Selector,129,0.083333,85.7,GREEN
72,org.jsoup.select.Selector,128,0.083333,85.7,GREEN
72,org.jsoup.select.Selector,391,0.083333,85.7,GREEN
72,org.jsoup.select.Selector,390,0.083333,85.7,GREEN
72,org.jsoup.select.Selector,395,0.083333,85.7,GREEN
72,org.jsoup.select.Selector,388,0.083333,85.7,GREEN
72,org.jsoup.select.Selector,387,0.083333,85.7,GREEN
72,org.jsoup.select.Selector,386,0.083333,85.7,GREEN
72,org.jsoup.select.Selector,389,0.083333,85.7,GREEN
73,org.jsoup.select.Selector,125,0.080064,86.9,GREEN
76,org.jsoup.select.Selector,123,0.072169,90.5,GREEN
77,org.jsoup.select.Selector,131,0.070711,91.7,GREEN
77,org.jsoup.select.Selector,118,0.070711,91.7,GREEN
83,org.jsoup.select.Selector,132,0.048113,98.8,GREEN
83,org.jsoup.select.Selector,84,0.048113,98.8,GREEN
84,org.jsoup.select.Selector,196,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,195,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,199,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,198,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,180,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,170,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,174,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,178,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,176,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,164,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,168,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,166,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,152,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,151,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,156,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,158,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,142,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,141,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,140,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,146,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,145,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,144,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,143,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,149,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,147,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,137,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,136,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,124,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,126,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,109,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,108,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,59,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,218,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,209,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,207,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,206,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,201,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,200,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,202,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,292,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,290,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,299,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,298,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,297,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,289,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,288,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,274,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,273,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,272,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,260,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,264,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,268,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,250,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,255,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,241,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,240,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,244,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,243,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,247,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,246,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,234,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,232,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,231,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,238,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,237,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,235,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,333,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,332,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,331,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,330,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,328,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,327,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,326,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,325,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,324,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,318,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,317,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,316,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,311,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,310,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,314,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,313,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,312,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,309,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,301,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,394,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,380,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,381,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,373,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,372,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,371,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,370,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,377,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,376,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,375,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,374,0.000000,100.0,GREEN
84,org.jsoup.select.Selector,379,0.000000,100.0,GREEN
