FullyQualifiedClass,LineNumber,Rank,Score
org.example.TargetClass,1,1,1.0
org.example.TargetClass,2,2,0.9989484752891693
org.example.TargetClass,3,3,0.9978969505783386
org.example.TargetClass,4,4,0.9968454258675079
org.example.TargetClass,5,5,0.9957939011566772
org.example.TargetClass,6,6,0.9947423764458465
org.example.TargetClass,7,7,0.9936908517350158
org.example.TargetClass,8,8,0.9926393270241851
org.example.TargetClass,9,9,0.9915878023133544
org.example.TargetClass,10,10,0.9905362776025236
org.example.TargetClass,11,11,0.9894847528916929
org.example.TargetClass,12,12,0.9884332281808622
org.example.TargetClass,13,13,0.9873817034700315
org.example.TargetClass,14,14,0.9863301787592008
org.example.TargetClass,15,15,0.9852786540483701
org.example.TargetClass,16,16,0.9842271293375394
org.example.TargetClass,17,17,0.9831756046267087
org.example.TargetClass,18,18,0.982124079915878
org.example.TargetClass,19,19,0.9810725552050473
org.example.TargetClass,20,20,0.9800210304942166
org.example.TargetClass,21,21,0.9789695057833859
org.example.TargetClass,22,22,0.9779179810725552
org.example.TargetClass,23,23,0.9768664563617245
org.example.TargetClass,24,24,0.9758149316508938
org.example.TargetClass,25,25,0.9747634069400631
org.example.TargetClass,26,26,0.9737118822292324
org.example.TargetClass,27,27,0.9726603575184016
org.example.TargetClass,28,28,0.9716088328075709
org.example.TargetClass,29,29,0.9705573080967402
org.example.TargetClass,30,30,0.9695057833859095
org.example.TargetClass,31,31,0.9684542586750788
org.example.TargetClass,32,32,0.9674027339642481
org.example.TargetClass,33,33,0.9663512092534174
org.example.TargetClass,34,34,0.9652996845425867
org.example.TargetClass,35,35,0.964248159831756
org.example.TargetClass,36,36,0.9631966351209253
org.example.TargetClass,37,37,0.9621451104100947
org.example.TargetClass,38,38,0.961093585699264
org.example.TargetClass,39,39,0.9600420609884333
org.example.TargetClass,40,40,0.9589905362776026
org.example.TargetClass,41,41,0.9579390115667719
org.example.TargetClass,42,42,0.9568874868559412
org.example.TargetClass,43,43,0.9558359621451105
org.example.TargetClass,44,44,0.9547844374342798
org.example.TargetClass,45,45,0.953732912723449
org.example.TargetClass,46,46,0.9526813880126183
org.example.TargetClass,47,47,0.9516298633017876
org.example.TargetClass,48,48,0.9505783385909569
org.example.TargetClass,49,49,0.9495268138801262
org.example.TargetClass,50,50,0.9484752891692955
org.example.TargetClass,51,51,0.9474237644584648
org.example.TargetClass,52,52,0.9463722397476341
org.example.TargetClass,53,53,0.9453207150368034
org.example.TargetClass,54,54,0.9442691903259727
org.example.TargetClass,55,55,0.943217665615142
org.example.TargetClass,56,56,0.9421661409043113
org.example.TargetClass,57,57,0.9411146161934806
org.example.TargetClass,58,58,0.9400630914826499
org.example.TargetClass,59,59,0.9390115667718192
org.example.TargetClass,60,60,0.9379600420609885
org.example.TargetClass,61,61,0.9369085173501577
org.example.TargetClass,62,62,0.935856992639327
org.example.TargetClass,63,63,0.9348054679284963
org.example.TargetClass,64,64,0.9337539432176656
org.example.TargetClass,65,65,0.9327024185068349
org.example.TargetClass,66,66,0.9316508937960042
org.example.TargetClass,67,67,0.9305993690851735
org.example.TargetClass,68,68,0.9295478443743428
org.example.TargetClass,69,69,0.9284963196635121
org.example.TargetClass,70,70,0.9274447949526814
org.example.TargetClass,71,71,0.9263932702418507
org.example.TargetClass,72,72,0.92534174553102
org.example.TargetClass,73,73,0.9242902208201893
org.example.TargetClass,74,74,0.9232386961093586
org.example.TargetClass,75,75,0.9221871713985279
org.example.TargetClass,76,76,0.9211356466876972
org.example.TargetClass,77,77,0.9200841219768665
org.example.TargetClass,78,78,0.9190325972660358
org.example.TargetClass,79,79,0.917981072555205
org.example.TargetClass,80,80,0.9169295478443743
org.example.TargetClass,81,81,0.9158780231335436
org.example.TargetClass,82,82,0.9148264984227129
org.example.TargetClass,83,83,0.9137749737118822
org.example.TargetClass,84,84,0.9127234490010515
org.example.TargetClass,85,85,0.9116719242902208
org.example.TargetClass,86,86,0.9106203995793901
org.example.TargetClass,87,87,0.9095688748685594
org.example.TargetClass,88,88,0.9085173501577287
org.example.TargetClass,89,89,0.907465825446898
org.example.TargetClass,90,90,0.9064143007360673
org.example.TargetClass,91,91,0.9053627760252366
org.example.TargetClass,92,92,0.9043112513144059
org.example.TargetClass,93,93,0.9032597266035752
org.example.TargetClass,94,94,0.9022082018927444
org.example.TargetClass,95,95,0.9011566771819137
org.example.TargetClass,96,96,0.900105152471083
org.example.TargetClass,97,97,0.8990536277602523
org.example.TargetClass,98,98,0.8980021030494216
org.example.TargetClass,99,99,0.8969505783385909
org.example.TargetClass,100,100,0.8958990536277602
org.example.TargetClass,101,101,0.8948475289169295
org.example.TargetClass,102,102,0.8937960042060988
org.example.TargetClass,103,103,0.8927444794952681
org.example.TargetClass,104,104,0.8916929547844374
org.example.TargetClass,105,105,0.8906414300736067
org.example.TargetClass,106,106,0.889589905362776
org.example.TargetClass,107,107,0.8885383806519453
org.example.TargetClass,108,108,0.8874868559411146
org.example.TargetClass,109,109,0.886435331230284
org.example.TargetClass,110,110,0.8853838065194533
org.example.TargetClass,111,111,0.8843322818086226
org.example.TargetClass,112,112,0.8832807570977919
org.example.TargetClass,113,113,0.8822292323869612
org.example.TargetClass,114,114,0.8811777076761304
org.example.TargetClass,115,115,0.8801261829652997
org.example.TargetClass,116,116,0.879074658254469
org.example.TargetClass,117,117,0.8780231335436383
org.example.TargetClass,118,118,0.8769716088328076
org.example.TargetClass,119,119,0.8759200841219769
org.example.TargetClass,120,120,0.8748685594111462
org.example.TargetClass,121,121,0.8738170347003155
org.example.TargetClass,122,122,0.8727655099894848
org.example.TargetClass,123,123,0.8717139852786541
org.example.TargetClass,124,124,0.8706624605678234
org.example.TargetClass,125,125,0.8696109358569927
org.example.TargetClass,126,126,0.868559411146162
org.example.TargetClass,127,127,0.8675078864353312
org.example.TargetClass,128,128,0.8664563617245005
org.example.TargetClass,129,129,0.8654048370136698
org.example.TargetClass,130,130,0.8643533123028391
org.example.TargetClass,131,131,0.8633017875920084
org.example.TargetClass,132,132,0.8622502628811777
org.example.TargetClass,133,133,0.861198738170347
org.example.TargetClass,134,134,0.8601472134595163
org.example.TargetClass,135,135,0.8590956887486856
org.example.TargetClass,136,136,0.8580441640378549
org.example.TargetClass,137,137,0.8569926393270242
org.example.TargetClass,138,138,0.8559411146161935
org.example.TargetClass,139,139,0.8548895899053628
org.example.TargetClass,140,140,0.8538380651945321
org.example.TargetClass,141,141,0.8527865404837014
org.example.TargetClass,142,142,0.8517350157728707
org.example.TargetClass,143,143,0.85068349106204
org.example.TargetClass,144,144,0.8496319663512093
org.example.TargetClass,145,145,0.8485804416403786
org.example.Class24,15,146,0.8475289169295479
org.example.TargetClass,147,147,0.8464773922187172
org.example.TargetClass,148,148,0.8454258675078865
org.example.TargetClass,149,149,0.8443743427970557
org.example.TargetClass,150,150,0.843322818086225
org.example.TargetClass,151,151,0.8422712933753943
org.example.TargetClass,152,152,0.8412197686645636
org.example.TargetClass,153,153,0.8401682439537329
org.example.TargetClass,154,154,0.8391167192429022
org.example.TargetClass,155,155,0.8380651945320715
org.example.TargetClass,156,156,0.8370136698212408
org.example.TargetClass,157,157,0.8359621451104101
org.example.TargetClass,158,158,0.8349106203995794
org.example.TargetClass,159,159,0.8338590956887487
org.example.TargetClass,160,160,0.832807570977918
org.example.TargetClass,161,161,0.8317560462670872
org.example.TargetClass,162,162,0.8307045215562565
org.example.TargetClass,163,163,0.8296529968454258
org.example.TargetClass,164,164,0.8286014721345951
org.example.TargetClass,165,165,0.8275499474237644
org.example.TargetClass,166,166,0.8264984227129337
org.example.TargetClass,167,167,0.825446898002103
org.example.TargetClass,168,168,0.8243953732912723
org.example.TargetClass,169,169,0.8233438485804416
org.example.TargetClass,170,170,0.8222923238696109
org.example.TargetClass,171,171,0.8212407991587802
org.example.TargetClass,172,172,0.8201892744479495
org.example.TargetClass,173,173,0.8191377497371188
org.example.TargetClass,174,174,0.8180862250262881
org.example.TargetClass,175,175,0.8170347003154574
org.example.TargetClass,176,176,0.8159831756046267
org.example.TargetClass,177,177,0.814931650893796
org.example.TargetClass,178,178,0.8138801261829653
org.example.TargetClass,179,179,0.8128286014721346
org.example.TargetClass,180,180,0.811777076761304
org.example.TargetClass,181,181,0.8107255520504733
org.example.TargetClass,182,182,0.8096740273396426
org.example.TargetClass,183,183,0.8086225026288117
org.example.TargetClass,184,184,0.807570977917981
org.example.TargetClass,185,185,0.8065194532071503
org.example.TargetClass,186,186,0.8054679284963197
org.example.TargetClass,187,187,0.804416403785489
org.example.TargetClass,188,188,0.8033648790746583
org.example.TargetClass,189,189,0.8023133543638276
org.example.TargetClass,190,190,0.8012618296529969
org.example.TargetClass,191,191,0.8002103049421662
org.example.TargetClass,192,192,0.7991587802313355
org.example.TargetClass,193,193,0.7981072555205048
org.example.TargetClass,194,194,0.7970557308096741
org.example.TargetClass,195,195,0.7960042060988434
org.example.TargetClass,196,196,0.7949526813880126
org.example.TargetClass,197,197,0.7939011566771819
org.example.TargetClass,198,198,0.7928496319663512
org.example.TargetClass,199,199,0.7917981072555205
org.example.TargetClass,200,200,0.7907465825446898
org.example.TargetClass,201,201,0.7896950578338591
org.example.TargetClass,202,202,0.7886435331230284
org.example.TargetClass,203,203,0.7875920084121977
org.example.TargetClass,204,204,0.786540483701367
org.example.TargetClass,205,205,0.7854889589905363
org.example.TargetClass,206,206,0.7844374342797056
org.example.TargetClass,207,207,0.7833859095688749
org.example.TargetClass,208,208,0.7823343848580442
org.example.TargetClass,209,209,0.7812828601472135
org.example.TargetClass,210,210,0.7802313354363828
org.example.TargetClass,211,211,0.7791798107255521
org.example.TargetClass,212,212,0.7781282860147214
org.example.TargetClass,213,213,0.7770767613038907
org.example.TargetClass,214,214,0.77602523659306
org.example.TargetClass,215,215,0.7749737118822293
org.example.TargetClass,216,216,0.7739221871713986
org.example.TargetClass,217,217,0.7728706624605678
org.example.TargetClass,218,218,0.7718191377497371
org.example.TargetClass,219,219,0.7707676130389064
org.example.TargetClass,220,220,0.7697160883280757
org.example.TargetClass,221,221,0.768664563617245
org.example.TargetClass,222,222,0.7676130389064143
org.example.TargetClass,223,223,0.7665615141955836
org.example.TargetClass,224,224,0.7655099894847529
org.example.TargetClass,225,225,0.7644584647739222
org.example.TargetClass,226,226,0.7634069400630915
org.example.TargetClass,227,227,0.7623554153522608
org.example.TargetClass,228,228,0.7613038906414301
org.example.TargetClass,229,229,0.7602523659305994
org.example.TargetClass,230,230,0.7592008412197686
org.example.TargetClass,231,231,0.7581493165089379
org.example.TargetClass,232,232,0.7570977917981072
org.example.TargetClass,233,233,0.7560462670872765
org.example.TargetClass,234,234,0.7549947423764458
org.example.TargetClass,235,235,0.7539432176656151
org.example.TargetClass,236,236,0.7528916929547844
org.example.TargetClass,237,237,0.7518401682439537
org.example.TargetClass,238,238,0.750788643533123
org.example.TargetClass,239,239,0.7497371188222923
org.example.TargetClass,240,240,0.7486855941114616
org.example.TargetClass,241,241,0.7476340694006309
org.example.TargetClass,242,242,0.7465825446898002
org.example.TargetClass,243,243,0.7455310199789695
org.example.TargetClass,244,244,0.7444794952681388
org.example.TargetClass,245,245,0.7434279705573081
org.example.TargetClass,246,246,0.7423764458464774
org.example.TargetClass,247,247,0.7413249211356467
org.example.TargetClass,248,248,0.740273396424816
org.example.TargetClass,249,249,0.7392218717139853
org.example.TargetClass,250,250,0.7381703470031546
org.example.TargetClass,251,251,0.737118822292324
org.example.TargetClass,252,252,0.7360672975814933
org.example.TargetClass,253,253,0.7350157728706624
org.example.TargetClass,254,254,0.7339642481598317
org.example.TargetClass,255,255,0.732912723449001
org.example.TargetClass,256,256,0.7318611987381703
org.example.TargetClass,257,257,0.7308096740273397
org.example.TargetClass,258,258,0.729758149316509
org.example.TargetClass,259,259,0.7287066246056783
org.example.TargetClass,260,260,0.7276550998948476
org.example.TargetClass,261,261,0.7266035751840169
org.example.TargetClass,262,262,0.725552050473186
org.example.TargetClass,263,263,0.7245005257623554
org.example.TargetClass,264,264,0.7234490010515247
org.example.TargetClass,265,265,0.722397476340694
org.example.TargetClass,266,266,0.7213459516298633
org.example.TargetClass,267,267,0.7202944269190326
org.example.TargetClass,268,268,0.7192429022082019
org.example.TargetClass,269,269,0.7181913774973712
org.example.TargetClass,270,270,0.7171398527865405
org.example.TargetClass,271,271,0.7160883280757098
org.example.TargetClass,272,272,0.7150368033648791
org.example.TargetClass,273,273,0.7139852786540484
org.example.TargetClass,274,274,0.7129337539432177
org.example.TargetClass,275,275,0.711882229232387
org.example.TargetClass,276,276,0.7108307045215563
org.example.TargetClass,277,277,0.7097791798107256
org.example.TargetClass,278,278,0.7087276550998949
org.example.TargetClass,279,279,0.7076761303890642
org.example.TargetClass,280,280,0.7066246056782335
org.example.TargetClass,281,281,0.7055730809674028
org.example.TargetClass,282,282,0.7045215562565721
org.example.TargetClass,283,283,0.7034700315457414
org.example.TargetClass,284,284,0.7024185068349107
org.example.TargetClass,285,285,0.70136698212408
org.example.TargetClass,286,286,0.7003154574132493
org.example.TargetClass,287,287,0.6992639327024185
org.example.TargetClass,288,288,0.6982124079915878
org.example.TargetClass,289,289,0.6971608832807571
org.example.TargetClass,290,290,0.6961093585699264
org.example.TargetClass,291,291,0.6950578338590957
org.example.TargetClass,292,292,0.694006309148265
org.example.TargetClass,293,293,0.6929547844374343
org.example.TargetClass,294,294,0.6919032597266036
org.example.TargetClass,295,295,0.6908517350157729
org.example.TargetClass,296,296,0.6898002103049421
org.example.TargetClass,297,297,0.6887486855941114
org.example.TargetClass,298,298,0.6876971608832807
org.example.TargetClass,299,299,0.68664563617245
org.example.TargetClass,300,300,0.6855941114616193
org.example.TargetClass,301,301,0.6845425867507886
org.example.TargetClass,302,302,0.6834910620399579
org.example.TargetClass,303,303,0.6824395373291272
org.example.TargetClass,304,304,0.6813880126182965
org.example.TargetClass,305,305,0.6803364879074658
org.example.TargetClass,306,306,0.6792849631966351
org.example.TargetClass,307,307,0.6782334384858044
org.example.TargetClass,308,308,0.6771819137749737
org.example.TargetClass,309,309,0.676130389064143
org.example.TargetClass,310,310,0.6750788643533123
org.example.TargetClass,311,311,0.6740273396424816
org.example.TargetClass,312,312,0.6729758149316509
org.example.TargetClass,313,313,0.6719242902208202
org.example.TargetClass,314,314,0.6708727655099895
org.example.TargetClass,315,315,0.6698212407991588
org.example.TargetClass,316,316,0.6687697160883281
org.example.TargetClass,317,317,0.6677181913774974
org.example.TargetClass,318,318,0.6666666666666667
org.example.TargetClass,319,319,0.665615141955836
org.example.TargetClass,320,320,0.6645636172450053
org.example.TargetClass,321,321,0.6635120925341745
org.example.TargetClass,322,322,0.6624605678233438
org.example.TargetClass,323,323,0.6614090431125131
org.example.TargetClass,324,324,0.6603575184016824
org.example.TargetClass,325,325,0.6593059936908517
org.example.TargetClass,326,326,0.658254468980021
org.example.TargetClass,327,327,0.6572029442691903
org.example.TargetClass,328,328,0.6561514195583596
org.example.TargetClass,329,329,0.655099894847529
org.example.TargetClass,330,330,0.6540483701366981
org.example.TargetClass,331,331,0.6529968454258674
org.example.TargetClass,332,332,0.6519453207150367
org.example.TargetClass,333,333,0.650893796004206
org.example.TargetClass,334,334,0.6498422712933754
org.example.TargetClass,335,335,0.6487907465825447
org.example.TargetClass,336,336,0.647739221871714
org.example.TargetClass,337,337,0.6466876971608833
org.example.TargetClass,338,338,0.6456361724500526
org.example.TargetClass,339,339,0.6445846477392219
org.example.TargetClass,340,340,0.6435331230283912
org.example.TargetClass,341,341,0.6424815983175605
org.example.TargetClass,342,342,0.6414300736067298
org.example.TargetClass,343,343,0.6403785488958991
org.example.TargetClass,344,344,0.6393270241850684
org.example.TargetClass,345,345,0.6382754994742377
org.example.TargetClass,346,346,0.637223974763407
org.example.TargetClass,347,347,0.6361724500525763
org.example.TargetClass,348,348,0.6351209253417456
org.example.TargetClass,349,349,0.6340694006309149
org.example.TargetClass,350,350,0.6330178759200842
org.example.TargetClass,351,351,0.6319663512092535
org.example.TargetClass,352,352,0.6309148264984228
org.example.TargetClass,353,353,0.6298633017875921
org.example.TargetClass,354,354,0.6288117770767614
org.example.TargetClass,355,355,0.6277602523659307
org.example.TargetClass,356,356,0.6267087276550999
org.example.TargetClass,357,357,0.6256572029442692
org.example.TargetClass,358,358,0.6246056782334385
org.example.TargetClass,359,359,0.6235541535226078
org.example.TargetClass,360,360,0.6225026288117771
org.example.TargetClass,361,361,0.6214511041009464
