FullyQualifiedClass,LineNumber,Rank,Score
org.example.TargetClass,1,1,1.0
org.example.TargetClass,2,2,0.9991789819376026
org.example.TargetClass,3,3,0.9983579638752053
org.example.TargetClass,4,4,0.9975369458128078
org.example.TargetClass,5,5,0.9967159277504105
org.example.TargetClass,6,6,0.9958949096880131
org.example.TargetClass,7,7,0.9950738916256158
org.example.TargetClass,8,8,0.9942528735632183
org.example.TargetClass,9,9,0.993431855500821
org.example.TargetClass,10,10,0.9926108374384236
org.example.TargetClass,11,11,0.9917898193760263
org.example.TargetClass,12,12,0.9909688013136289
org.example.TargetClass,13,13,0.9901477832512315
org.example.TargetClass,14,14,0.9893267651888341
org.example.TargetClass,15,15,0.9885057471264368
org.example.TargetClass,16,16,0.9876847290640394
org.example.TargetClass,17,17,0.986863711001642
org.example.TargetClass,18,18,0.9860426929392446
org.example.TargetClass,19,19,0.9852216748768473
org.example.TargetClass,20,20,0.9844006568144499
org.example.TargetClass,21,21,0.9835796387520526
org.example.TargetClass,22,22,0.9827586206896551
org.example.TargetClass,23,23,0.9819376026272578
org.example.TargetClass,24,24,0.9811165845648604
org.example.TargetClass,25,25,0.9802955665024631
org.example.TargetClass,26,26,0.9794745484400657
org.example.TargetClass,27,27,0.9786535303776683
org.example.TargetClass,28,28,0.9778325123152709
org.example.TargetClass,29,29,0.9770114942528736
org.example.TargetClass,30,30,0.9761904761904762
org.example.TargetClass,31,31,0.9753694581280788
org.example.TargetClass,32,32,0.9745484400656814
org.example.TargetClass,33,33,0.9737274220032841
org.example.TargetClass,34,34,0.9729064039408867
org.example.TargetClass,35,35,0.9720853858784894
org.example.TargetClass,36,36,0.9712643678160919
org.example.TargetClass,37,37,0.9704433497536946
org.example.TargetClass,38,38,0.9696223316912972
org.example.TargetClass,39,39,0.9688013136288999
org.example.TargetClass,40,40,0.9679802955665024
org.example.TargetClass,41,41,0.9671592775041051
org.example.TargetClass,42,42,0.9663382594417077
org.example.TargetClass,43,43,0.9655172413793104
org.example.TargetClass,44,44,0.964696223316913
org.example.TargetClass,45,45,0.9638752052545156
org.example.TargetClass,46,46,0.9630541871921182
org.example.TargetClass,47,47,0.9622331691297209
org.example.TargetClass,48,48,0.9614121510673235
org.example.TargetClass,49,49,0.9605911330049262
org.example.TargetClass,50,50,0.9597701149425287
org.example.TargetClass,51,51,0.9589490968801314
org.example.TargetClass,52,52,0.958128078817734
org.example.TargetClass,53,53,0.9573070607553367
org.example.TargetClass,54,54,0.9564860426929392
org.example.TargetClass,55,55,0.9556650246305418
org.example.TargetClass,56,56,0.9548440065681445
org.example.TargetClass,57,57,0.9540229885057472
org.example.TargetClass,58,58,0.9532019704433498
org.example.TargetClass,59,59,0.9523809523809523
org.example.TargetClass,60,60,0.951559934318555
org.example.TargetClass,61,61,0.9507389162561577
org.example.TargetClass,62,62,0.9499178981937603
org.example.TargetClass,63,63,0.9490968801313628
org.example.TargetClass,64,64,0.9482758620689655
