Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.apache.commons.cli.Parser,313,0.632456,2.0,RED
1,org.apache.commons.cli.Parser,312,0.632456,2.0,RED
1,org.apache.commons.cli.Parser,311,0.632456,2.0,RED
1,org.apache.commons.cli.Parser,310,0.632456,2.0,RED
1,org.apache.commons.cli.Parser,319,0.632456,2.0,RED
1,org.apache.commons.cli.Parser,317,0.632456,2.0,RED
1,org.apache.commons.cli.Parser,322,0.632456,2.0,RED
1,org.apache.commons.cli.MissingOptionException,36,0.632456,2.0,RED
1,org.apache.commons.cli.MissingOptionException,37,0.632456,2.0,RED
2,org.apache.commons.cli.Options,163,0.500000,4.1,RED
2,org.apache.commons.cli.Options,160,0.500000,4.1,RED
3,org.apache.commons.cli.OptionBuilder,144,0.471405,6.1,RED
3,org.apache.commons.cli.OptionBuilder,146,0.471405,6.1,RED
4,org.apache.commons.cli.ParseException,36,0.392232,8.2,RED
4,org.apache.commons.cli.ParseException,35,0.392232,8.2,RED
5,org.apache.commons.cli.OptionBuilder,82,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,81,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,80,0.198030,10.2,RED
5,org.apache.commons.cli.Option,366,0.198030,10.2,RED
5,org.apache.commons.cli.Option,365,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,72,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,71,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,74,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,73,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,76,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,75,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,354,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,358,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,359,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,363,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,364,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,361,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,362,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,368,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,360,0.198030,10.2,RED
5,org.apache.commons.cli.OptionBuilder,371,0.198030,10.2,RED
5,org.apache.commons.cli.Option,202,0.198030,10.2,RED
5,org.apache.commons.cli.Option,203,0.198030,10.2,RED
5,org.apache.commons.cli.Option,223,0.198030,10.2,RED
5,org.apache.commons.cli.Option,222,0.198030,10.2,RED
6,org.apache.commons.cli.Option,234,0.196116,12.2,ORANGE
6,org.apache.commons.cli.Option,233,0.196116,12.2,ORANGE
7,org.apache.commons.cli.Option,355,0.194257,14.3,ORANGE
7,org.apache.commons.cli.Option,354,0.194257,14.3,ORANGE
8,org.apache.commons.cli.Option,94,0.192450,16.3,ORANGE
8,org.apache.commons.cli.Option,93,0.192450,16.3,ORANGE
9,org.apache.commons.cli.Option,311,0.190693,18.4,ORANGE
9,org.apache.commons.cli.Option,312,0.190693,18.4,ORANGE
10,org.apache.commons.cli.OptionBuilder,104,0.188982,20.4,ORANGE
