Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,com.fasterxml.jackson.core.util.DefaultIndenter,75,0.707107,1.8,RED
1,com.fasterxml.jackson.core.util.DefaultIndenter,72,0.707107,1.8,RED
2,com.fasterxml.jackson.core.util.DefaultIndenter,100,0.500000,3.5,RED
2,com.fasterxml.jackson.core.util.DefaultIndenter,43,0.500000,3.5,RED
2,com.fasterxml.jackson.core.util.DefaultIndenter,42,0.500000,3.5,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,122,0.316228,5.3,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,181,0.316228,5.3,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,184,0.316228,5.3,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,186,0.316228,5.3,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,185,0.316228,5.3,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,178,0.316228,5.3,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,134,0.316228,5.3,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,131,0.316228,5.3,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,130,0.316228,5.3,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,133,0.316228,5.3,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,123,0.316228,5.3,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,128,0.316228,5.3,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,127,0.316228,5.3,RED
3,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,129,0.316228,5.3,RED
4,com.fasterxml.jackson.core.util.DefaultPrettyPrinter$NopIndenter,376,0.288675,7.0,RED
4,com.fasterxml.jackson.core.util.DefaultIndenter,56,0.288675,7.0,RED
4,com.fasterxml.jackson.core.util.DefaultIndenter,54,0.288675,7.0,RED
4,com.fasterxml.jackson.core.util.DefaultIndenter,55,0.288675,7.0,RED
4,com.fasterxml.jackson.core.util.DefaultIndenter,52,0.288675,7.0,RED
4,com.fasterxml.jackson.core.util.DefaultIndenter,53,0.288675,7.0,RED
4,com.fasterxml.jackson.core.util.DefaultIndenter,50,0.288675,7.0,RED
4,com.fasterxml.jackson.core.util.DefaultIndenter,59,0.288675,7.0,RED
4,com.fasterxml.jackson.core.util.DefaultIndenter,60,0.288675,7.0,RED
4,com.fasterxml.jackson.core.util.DefaultIndenter,49,0.288675,7.0,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,299,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,280,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,284,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,279,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,263,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,264,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,311,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,300,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,301,0.267261,8.8,RED
5,com.fasterxml.jackson.core.json.WriterBasedJsonGenerator,459,0.267261,8.8,RED
5,com.fasterxml.jackson.core.json.WriterBasedJsonGenerator,452,0.267261,8.8,RED
5,com.fasterxml.jackson.core.json.WriterBasedJsonGenerator,453,0.267261,8.8,RED
5,com.fasterxml.jackson.core.json.WriterBasedJsonGenerator,454,0.267261,8.8,RED
5,com.fasterxml.jackson.core.json.WriterBasedJsonGenerator,457,0.267261,8.8,RED
5,com.fasterxml.jackson.core.json.WriterBasedJsonGenerator,458,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,87,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,85,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,86,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,84,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,93,0.267261,8.8,RED
5,com.fasterxml.jackson.core.util.DefaultIndenter,91,0.267261,8.8,RED
6,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,255,0.250000,10.5,RED
6,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,257,0.250000,10.5,RED
6,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,254,0.250000,10.5,RED
6,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,253,0.250000,10.5,RED
6,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,310,0.250000,10.5,RED
6,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,315,0.250000,10.5,RED
6,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,316,0.250000,10.5,RED
6,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,308,0.250000,10.5,RED
6,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,307,0.250000,10.5,RED
6,com.fasterxml.jackson.core.util.DefaultIndenter,79,0.250000,10.5,RED
7,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,117,0.235702,12.3,ORANGE
7,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,119,0.235702,12.3,ORANGE
7,com.fasterxml.jackson.core.util.DefaultPrettyPrinter,118,0.235702,12.3,ORANGE
7,com.fasterxml.jackson.core.json.WriterBasedJsonGenerator,286,0.235702,12.3,ORANGE
