Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.apache.commons.cli.HelpFormatter,634,1.000000,3.7,RED
2,org.apache.commons.cli.Option,321,0.866025,7.4,RED
3,org.apache.commons.cli.Option,109,0.691822,11.1,RED
3,org.apache.commons.cli.Option,110,0.691822,11.1,RED
4,org.apache.commons.cli.HelpFormatter,555,0.604279,14.8,ORANGE
5,org.apache.commons.cli.Options,163,0.557495,18.5,ORANGE
5,org.apache.commons.cli.Options,160,0.557495,18.5,ORANGE
6,org.apache.commons.cli.HelpFormatter,642,0.530336,22.2,ORANGE
6,org.apache.commons.cli.HelpFormatter,638,0.530336,22.2,ORANGE
6,org.apache.commons.cli.HelpFormatter,632,0.530336,22.2,ORANGE
6,org.apache.commons.cli.HelpFormatter,622,0.530336,22.2,ORANGE
6,org.apache.commons.cli.HelpFormatter,624,0.530336,22.2,ORANGE
6,org.apache.commons.cli.HelpFormatter,617,0.530336,22.2,ORANGE
6,org.apache.commons.cli.HelpFormatter,562,0.530336,22.2,ORANGE
6,org.apache.commons.cli.HelpFormatter,558,0.530336,22.2,ORANGE
6,org.apache.commons.cli.HelpFormatter,532,0.530336,22.2,ORANGE
6,org.apache.commons.cli.HelpFormatter,535,0.530336,22.2,ORANGE
6,org.apache.commons.cli.HelpFormatter,529,0.530336,22.2,ORANGE
7,org.apache.commons.cli.Options,178,0.498940,25.9,ORANGE
7,org.apache.commons.cli.HelpFormatter,567,0.498940,25.9,ORANGE
7,org.apache.commons.cli.HelpFormatter,566,0.498940,25.9,ORANGE
7,org.apache.commons.cli.HelpFormatter,568,0.498940,25.9,ORANGE
7,org.apache.commons.cli.HelpFormatter,523,0.498940,25.9,ORANGE
7,org.apache.commons.cli.HelpFormatter,526,0.498940,25.9,ORANGE
7,org.apache.commons.cli.HelpFormatter,524,0.498940,25.9,ORANGE
7,org.apache.commons.cli.HelpFormatter,518,0.498940,25.9,ORANGE
7,org.apache.commons.cli.HelpFormatter,515,0.498940,25.9,ORANGE
7,org.apache.commons.cli.HelpFormatter,514,0.498940,25.9,ORANGE
8,org.apache.commons.cli.HelpFormatter,707,0.479444,29.6,YELLOW
8,org.apache.commons.cli.HelpFormatter,706,0.479444,29.6,YELLOW
8,org.apache.commons.cli.HelpFormatter,704,0.479444,29.6,YELLOW
8,org.apache.commons.cli.HelpFormatter,708,0.479444,29.6,YELLOW
9,org.apache.commons.cli.HelpFormatter,835,0.455206,33.3,YELLOW
9,org.apache.commons.cli.HelpFormatter,833,0.455206,33.3,YELLOW
9,org.apache.commons.cli.HelpFormatter,302,0.455206,33.3,YELLOW
10,org.apache.commons.cli.HelpFormatter,831,0.431475,37.0,YELLOW
10,org.apache.commons.cli.HelpFormatter,829,0.431475,37.0,YELLOW
10,org.apache.commons.cli.HelpFormatter,958,0.431475,37.0,YELLOW
10,org.apache.commons.cli.HelpFormatter,951,0.431475,37.0,YELLOW
10,org.apache.commons.cli.HelpFormatter,953,0.431475,37.0,YELLOW
10,org.apache.commons.cli.HelpFormatter,946,0.431475,37.0,YELLOW
11,org.apache.commons.cli.HelpFormatter,882,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,884,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,34,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,874,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,878,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,877,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,77,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,69,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,94,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,86,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,133,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,126,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,110,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,118,0.410602,40.7,YELLOW
11,org.apache.commons.cli.HelpFormatter,102,0.410602,40.7,YELLOW
12,org.apache.commons.cli.Option,136,0.246847,44.4,YELLOW
13,org.apache.commons.cli.Option,311,0.244325,48.1,YELLOW
13,org.apache.commons.cli.Option,312,0.244325,48.1,YELLOW
14,org.apache.commons.cli.Option,301,0.229693,51.9,YELLOW
14,org.apache.commons.cli.Option,302,0.229693,51.9,YELLOW
15,org.apache.commons.cli.Options,55,0.205750,55.6,GREEN
15,org.apache.commons.cli.Options,52,0.205750,55.6,GREEN
15,org.apache.commons.cli.Options,58,0.205750,55.6,GREEN
15,org.apache.commons.cli.Options,65,0.205750,55.6,GREEN
15,org.apache.commons.cli.Options,63,0.205750,55.6,GREEN
15,org.apache.commons.cli.Options,49,0.205750,55.6,GREEN
16,org.apache.commons.cli.Options,261,0.199439,59.3,GREEN
17,org.apache.commons.cli.Option,182,0.198265,63.0,GREEN
18,org.apache.commons.cli.Option,167,0.191548,66.7,GREEN
19,org.apache.commons.cli.Options,188,0.191092,70.4,GREEN
19,org.apache.commons.cli.Options,192,0.191092,70.4,GREEN
19,org.apache.commons.cli.Options,194,0.191092,70.4,GREEN
19,org.apache.commons.cli.Options,204,0.191092,70.4,GREEN
20,org.apache.commons.cli.Option,162,0.190945,74.1,GREEN
20,org.apache.commons.cli.Options,149,0.190945,74.1,GREEN
20,org.apache.commons.cli.Options,152,0.190945,74.1,GREEN
20,org.apache.commons.cli.Options,158,0.190945,74.1,GREEN
20,org.apache.commons.cli.Options,166,0.190945,74.1,GREEN
20,org.apache.commons.cli.Options,168,0.190945,74.1,GREEN
20,org.apache.commons.cli.Option,251,0.190945,74.1,GREEN
21,org.apache.commons.cli.Option,261,0.190551,77.8,GREEN
22,org.apache.commons.cli.Option,291,0.188322,81.5,GREEN
23,org.apache.commons.cli.OptionValidator,60,0.185047,85.2,GREEN
24,org.apache.commons.cli.OptionValidator,88,0.182766,88.9,GREEN
24,org.apache.commons.cli.OptionValidator,55,0.182766,88.9,GREEN
24,org.apache.commons.cli.OptionValidator,53,0.182766,88.9,GREEN
25,org.apache.commons.cli.OptionValidator,77,0.181088,92.6,GREEN
25,org.apache.commons.cli.OptionValidator,99,0.181088,92.6,GREEN
