Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.apache.commons.cli.HelpFormatter,836,1.000000,2.0,RED
2,org.apache.commons.cli.HelpFormatter,477,0.883320,4.1,RED
2,org.apache.commons.cli.HelpFormatter,640,0.883320,4.1,RED
2,org.apache.commons.cli.HelpFormatter,643,0.883320,4.1,RED
2,org.apache.commons.cli.HelpFormatter,642,0.883320,4.1,RED
3,org.apache.commons.cli.HelpFormatter,840,0.821090,6.1,RED
3,org.apache.commons.cli.HelpFormatter,839,0.821090,6.1,RED
3,org.apache.commons.cli.HelpFormatter,834,0.821090,6.1,RED
4,org.apache.commons.cli.HelpFormatter,416,0.808021,8.2,RED
5,org.apache.commons.cli.HelpFormatter,742,0.705683,10.2,RED
6,org.apache.commons.cli.HelpFormatter,660,0.678181,12.2,ORANGE
6,org.apache.commons.cli.HelpFormatter,480,0.678181,12.2,ORANGE
6,org.apache.commons.cli.HelpFormatter,471,0.678181,12.2,ORANGE
7,org.apache.commons.cli.HelpFormatter,780,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,776,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,774,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,778,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,760,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,769,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,767,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,766,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,759,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,758,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,740,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,746,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,738,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,732,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,730,0.676939,14.3,ORANGE
7,org.apache.commons.cli.HelpFormatter,729,0.676939,14.3,ORANGE
8,org.apache.commons.cli.HelpFormatter,828,0.659547,16.3,ORANGE
8,org.apache.commons.cli.HelpFormatter,826,0.659547,16.3,ORANGE
8,org.apache.commons.cli.HelpFormatter,825,0.659547,16.3,ORANGE
8,org.apache.commons.cli.HelpFormatter,820,0.659547,16.3,ORANGE
8,org.apache.commons.cli.HelpFormatter,824,0.659547,16.3,ORANGE
8,org.apache.commons.cli.HelpFormatter,816,0.659547,16.3,ORANGE
9,org.apache.commons.cli.HelpFormatter,880,0.649058,18.4,ORANGE
9,org.apache.commons.cli.HelpFormatter,886,0.649058,18.4,ORANGE
9,org.apache.commons.cli.HelpFormatter,884,0.649058,18.4,ORANGE
9,org.apache.commons.cli.HelpFormatter,873,0.649058,18.4,ORANGE
9,org.apache.commons.cli.HelpFormatter,877,0.649058,18.4,ORANGE
10,org.apache.commons.cli.HelpFormatter,466,0.642261,20.4,ORANGE
11,org.apache.commons.cli.HelpFormatter,721,0.641853,22.4,ORANGE
11,org.apache.commons.cli.HelpFormatter,725,0.641853,22.4,ORANGE
11,org.apache.commons.cli.HelpFormatter,723,0.641853,22.4,ORANGE
11,org.apache.commons.cli.HelpFormatter,719,0.641853,22.4,ORANGE
11,org.apache.commons.cli.HelpFormatter,713,0.641853,22.4,ORANGE
11,org.apache.commons.cli.HelpFormatter,712,0.641853,22.4,ORANGE
11,org.apache.commons.cli.HelpFormatter,764,0.641853,22.4,ORANGE
11,org.apache.commons.cli.HelpFormatter,762,0.641853,22.4,ORANGE
11,org.apache.commons.cli.HelpFormatter,727,0.641853,22.4,ORANGE
12,org.apache.commons.cli.HelpFormatter,915,0.604546,24.5,ORANGE
12,org.apache.commons.cli.HelpFormatter,913,0.604546,24.5,ORANGE
12,org.apache.commons.cli.HelpFormatter,918,0.604546,24.5,ORANGE
12,org.apache.commons.cli.HelpFormatter,911,0.604546,24.5,ORANGE
13,org.apache.commons.cli.Option,266,0.549144,26.5,ORANGE
14,org.apache.commons.cli.HelpFormatter,688,0.534291,28.6,YELLOW
14,org.apache.commons.cli.HelpFormatter,691,0.534291,28.6,YELLOW
14,org.apache.commons.cli.HelpFormatter,690,0.534291,28.6,YELLOW
14,org.apache.commons.cli.HelpFormatter,692,0.534291,28.6,YELLOW
15,org.apache.commons.cli.HelpFormatter,814,0.515977,30.6,YELLOW
15,org.apache.commons.cli.HelpFormatter,812,0.515977,30.6,YELLOW
15,org.apache.commons.cli.HelpFormatter,304,0.515977,30.6,YELLOW
16,org.apache.commons.cli.HelpFormatter,145,0.500000,32.7,YELLOW
16,org.apache.commons.cli.HelpFormatter,144,0.500000,32.7,YELLOW
17,org.apache.commons.cli.HelpFormatter,810,0.495990,34.7,YELLOW
17,org.apache.commons.cli.HelpFormatter,808,0.495990,34.7,YELLOW
18,org.apache.commons.cli.HelpFormatter,862,0.477549,36.7,YELLOW
18,org.apache.commons.cli.HelpFormatter,861,0.477549,36.7,YELLOW
18,org.apache.commons.cli.HelpFormatter,868,0.477549,36.7,YELLOW
18,org.apache.commons.cli.HelpFormatter,866,0.477549,36.7,YELLOW
18,org.apache.commons.cli.HelpFormatter,858,0.477549,36.7,YELLOW
19,org.apache.commons.cli.Option,317,0.476943,38.8,YELLOW
19,org.apache.commons.cli.HelpFormatter,750,0.476943,38.8,YELLOW
19,org.apache.commons.cli.HelpFormatter,748,0.476943,38.8,YELLOW
20,org.apache.commons.cli.HelpFormatter,942,0.474582,40.8,YELLOW
20,org.apache.commons.cli.HelpFormatter,937,0.474582,40.8,YELLOW
20,org.apache.commons.cli.HelpFormatter,935,0.474582,40.8,YELLOW
20,org.apache.commons.cli.HelpFormatter,930,0.474582,40.8,YELLOW
21,org.apache.commons.cli.HelpFormatter,734,0.466757,42.9,YELLOW
22,org.apache.commons.cli.HelpFormatter,35,0.426017,44.9,YELLOW
22,org.apache.commons.cli.HelpFormatter,79,0.426017,44.9,YELLOW
