Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,com.fasterxml.jackson.core.JsonFactory,817,0.855399,3.0,RED
1,com.fasterxml.jackson.core.JsonFactory,819,0.855399,3.0,RED
1,com.fasterxml.jackson.core.JsonFactory,825,0.855399,3.0,RED
2,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,501,0.836106,6.1,RED
2,com.fasterxml.jackson.core.JsonLocation,89,0.836106,6.1,RED
3,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,609,0.735979,9.1,RED
3,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,608,0.735979,9.1,RED
3,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,607,0.735979,9.1,RED
3,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,606,0.735979,9.1,RED
3,com.fasterxml.jackson.core.base.ParserBase,423,0.735979,9.1,RED
3,com.fasterxml.jackson.core.base.ParserBase,422,0.735979,9.1,RED
3,com.fasterxml.jackson.core.base.ParserBase,427,0.735979,9.1,RED
3,com.fasterxml.jackson.core.base.ParserBase,426,0.735979,9.1,RED
4,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,506,0.541552,12.1,RED
4,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,153,0.541552,12.1,RED
4,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,151,0.541552,12.1,RED
5,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,99,0.319141,15.2,ORANGE
5,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,98,0.319141,15.2,ORANGE
5,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,97,0.319141,15.2,ORANGE
5,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,96,0.319141,15.2,ORANGE
5,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,95,0.319141,15.2,ORANGE
5,com.fasterxml.jackson.core.JsonFactory,1302,0.319141,15.2,ORANGE
5,com.fasterxml.jackson.core.JsonFactory,1300,0.319141,15.2,ORANGE
5,com.fasterxml.jackson.core.JsonFactory,1303,0.319141,15.2,ORANGE
5,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,103,0.319141,15.2,ORANGE
5,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,102,0.319141,15.2,ORANGE
5,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,100,0.319141,15.2,ORANGE
5,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,104,0.319141,15.2,ORANGE
6,com.fasterxml.jackson.core.JsonLocation,55,0.285735,18.2,ORANGE
6,com.fasterxml.jackson.core.JsonLocation,54,0.285735,18.2,ORANGE
6,com.fasterxml.jackson.core.JsonLocation,53,0.285735,18.2,ORANGE
6,com.fasterxml.jackson.core.JsonLocation,52,0.285735,18.2,ORANGE
6,com.fasterxml.jackson.core.JsonLocation,51,0.285735,18.2,ORANGE
6,com.fasterxml.jackson.core.JsonLocation,50,0.285735,18.2,ORANGE
6,com.fasterxml.jackson.core.JsonLocation,49,0.285735,18.2,ORANGE
7,com.fasterxml.jackson.core.io.IOContext,116,0.283431,21.2,ORANGE
8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,783,0.249539,24.2,ORANGE
8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,784,0.249539,24.2,ORANGE
9,com.fasterxml.jackson.core.json.JsonReadContext,121,0.215316,27.3,ORANGE
9,com.fasterxml.jackson.core.json.JsonReadContext,119,0.215316,27.3,ORANGE
9,com.fasterxml.jackson.core.json.JsonReadContext,118,0.215316,27.3,ORANGE
10,com.fasterxml.jackson.core.json.JsonReadContext,117,0.210326,30.3,YELLOW
10,com.fasterxml.jackson.core.json.JsonReadContext,116,0.210326,30.3,YELLOW
11,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,500,0.195829,33.3,YELLOW
11,com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper,505,0.195829,33.3,YELLOW
12,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,778,0.177218,36.4,YELLOW
13,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,696,0.172720,39.4,YELLOW
14,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,695,0.172137,42.4,YELLOW
14,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,684,0.172137,42.4,YELLOW
14,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,675,0.172137,42.4,YELLOW
14,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,662,0.172137,42.4,YELLOW
14,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,661,0.172137,42.4,YELLOW
14,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,660,0.172137,42.4,YELLOW
14,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,668,0.172137,42.4,YELLOW
14,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,665,0.172137,42.4,YELLOW
14,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,648,0.172137,42.4,YELLOW
14,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,644,0.172137,42.4,YELLOW
14,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,649,0.172137,42.4,YELLOW
15,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,774,0.171721,45.5,YELLOW
16,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,122,0.171149,48.5,YELLOW
16,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,123,0.171149,48.5,YELLOW
