Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1793,1.000000,1.6,RED
2,org.jfree.chart.plot.CategoryPlot,1614,0.775626,3.3,RED
2,org.jfree.chart.plot.CategoryPlot,1613,0.775626,3.3,RED
3,org.jfree.chart.plot.CategoryPlot,1684,0.618812,4.9,RED
3,org.jfree.chart.plot.CategoryPlot,1667,0.618812,4.9,RED
3,org.jfree.chart.plot.CategoryPlot,1666,0.618812,4.9,RED
3,org.jfree.chart.plot.CategoryPlot,1665,0.618812,4.9,RED
3,org.jfree.chart.plot.CategoryPlot,1682,0.618812,4.9,RED
3,org.jfree.chart.plot.CategoryPlot,1681,0.618812,4.9,RED
3,org.jfree.chart.plot.CategoryPlot,1675,0.618812,4.9,RED
3,org.jfree.chart.plot.CategoryPlot,1674,0.618812,4.9,RED
3,org.jfree.chart.plot.CategoryPlot,1673,0.618812,4.9,RED
3,org.jfree.chart.plot.CategoryPlot,1672,0.618812,4.9,RED
3,org.jfree.chart.plot.CategoryPlot,1679,0.618812,4.9,RED
3,org.jfree.chart.plot.CategoryPlot,1678,0.618812,4.9,RED
4,org.jfree.chart.plot.CategoryPlot,567,0.590816,6.6,RED
4,org.jfree.chart.plot.CategoryPlot,568,0.590816,6.6,RED
5,org.jfree.chart.plot.CategoryPlot,1046,0.487855,8.2,RED
5,org.jfree.chart.plot.CategoryPlot,1045,0.487855,8.2,RED
6,org.jfree.chart.plot.CategoryPlot,1340,0.462602,9.8,RED
6,org.jfree.chart.plot.CategoryPlot,1339,0.462602,9.8,RED
7,org.jfree.chart.plot.CategoryPlot,1358,0.396455,11.5,RED
8,org.jfree.chart.plot.CategoryPlot,1352,0.393910,13.1,ORANGE
8,org.jfree.chart.plot.CategoryPlot,1362,0.393910,13.1,ORANGE
8,org.jfree.chart.plot.CategoryPlot,1356,0.393910,13.1,ORANGE
8,org.jfree.chart.plot.CategoryPlot,1353,0.393910,13.1,ORANGE
8,org.jfree.chart.plot.CategoryPlot,1357,0.393910,13.1,ORANGE
8,org.jfree.chart.plot.CategoryPlot,1367,0.393910,13.1,ORANGE
8,org.jfree.chart.plot.CategoryPlot,1365,0.393910,13.1,ORANGE
9,org.jfree.chart.renderer.category.LineAndShapeRenderer,202,0.387909,14.8,ORANGE
9,org.jfree.chart.renderer.category.LineAndShapeRenderer,201,0.387909,14.8,ORANGE
10,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1796,0.360604,16.4,ORANGE
10,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1797,0.360604,16.4,ORANGE
10,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1798,0.360604,16.4,ORANGE
10,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1791,0.360604,16.4,ORANGE
10,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1792,0.360604,16.4,ORANGE
10,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1795,0.360604,16.4,ORANGE
10,org.jfree.chart.plot.CategoryPlot,1727,0.360604,16.4,ORANGE
11,org.jfree.chart.renderer.category.LineAndShapeRenderer,217,0.302759,18.0,ORANGE
11,org.jfree.chart.renderer.category.LineAndShapeRenderer,218,0.302759,18.0,ORANGE
11,org.jfree.chart.renderer.category.LineAndShapeRenderer,215,0.302759,18.0,ORANGE
11,org.jfree.chart.renderer.category.LineAndShapeRenderer,216,0.302759,18.0,ORANGE
11,org.jfree.chart.renderer.category.LineAndShapeRenderer,213,0.302759,18.0,ORANGE
11,org.jfree.chart.renderer.category.LineAndShapeRenderer,214,0.302759,18.0,ORANGE
11,org.jfree.chart.renderer.category.LineAndShapeRenderer,211,0.302759,18.0,ORANGE
11,org.jfree.chart.renderer.category.LineAndShapeRenderer,212,0.302759,18.0,ORANGE
11,org.jfree.chart.renderer.category.LineAndShapeRenderer,219,0.302759,18.0,ORANGE
11,org.jfree.chart.renderer.category.LineAndShapeRenderer,222,0.302759,18.0,ORANGE
11,org.jfree.chart.renderer.category.LineAndShapeRenderer,223,0.302759,18.0,ORANGE
11,org.jfree.chart.renderer.category.LineAndShapeRenderer,220,0.302759,18.0,ORANGE
11,org.jfree.chart.renderer.category.LineAndShapeRenderer,221,0.302759,18.0,ORANGE
12,org.jfree.chart.LegendItemCollection,107,0.270439,19.7,ORANGE
13,org.jfree.chart.LegendItemCollection,69,0.239836,21.3,ORANGE
13,org.jfree.chart.LegendItemCollection,68,0.239836,21.3,ORANGE
13,org.jfree.chart.LegendItemCollection,70,0.239836,21.3,ORANGE
14,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,293,0.223120,23.0,ORANGE
14,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,296,0.223120,23.0,ORANGE
