FullyQualifiedClass,LineNumber,Rank,Score
org.example.TargetClass,1,1,1.0
org.example.TargetClass,2,2,0.9997621878715814
org.example.TargetClass,3,3,0.9995243757431629
org.example.TargetClass,4,4,0.9992865636147443
org.example.TargetClass,5,5,0.9990487514863258
org.example.TargetClass,6,6,0.9988109393579072
org.example.TargetClass,7,7,0.9985731272294887
org.example.TargetClass,8,8,0.9983353151010702
org.example.TargetClass,9,9,0.9980975029726517
org.example.TargetClass,10,10,0.9978596908442331
org.example.TargetClass,11,11,0.9976218787158145
org.example.TargetClass,12,12,0.997384066587396
org.example.TargetClass,13,13,0.9971462544589774
org.example.TargetClass,14,14,0.9969084423305589
org.example.TargetClass,15,15,0.9966706302021403
org.example.TargetClass,16,16,0.9964328180737217
org.example.TargetClass,17,17,0.9961950059453032
org.example.TargetClass,18,18,0.9959571938168846
org.example.TargetClass,19,19,0.9957193816884661
org.example.TargetClass,20,20,0.9954815695600475
org.example.TargetClass,21,21,0.995243757431629
org.example.TargetClass,22,22,0.9950059453032105
org.example.TargetClass,23,23,0.994768133174792
org.example.TargetClass,24,24,0.9945303210463734
org.example.TargetClass,25,25,0.9942925089179548
org.example.TargetClass,26,26,0.9940546967895363
org.example.TargetClass,27,27,0.9938168846611177
org.example.TargetClass,28,28,0.9935790725326992
org.example.TargetClass,29,29,0.9933412604042806
org.example.TargetClass,30,30,0.993103448275862
org.example.TargetClass,31,31,0.9928656361474435
org.example.TargetClass,32,32,0.9926278240190249
org.example.TargetClass,33,33,0.9923900118906064
org.example.TargetClass,34,34,0.9921521997621878
org.example.TargetClass,35,35,0.9919143876337693
org.example.TargetClass,36,36,0.9916765755053508
org.example.TargetClass,37,37,0.9914387633769323
org.example.TargetClass,38,38,0.9912009512485137
org.example.TargetClass,39,39,0.9909631391200951
org.example.TargetClass,40,40,0.9907253269916766
org.example.TargetClass,41,41,0.990487514863258
org.example.TargetClass,42,42,0.9902497027348395
org.example.TargetClass,43,43,0.9900118906064209
org.example.TargetClass,44,44,0.9897740784780024
org.example.TargetClass,45,45,0.9895362663495838
org.example.TargetClass,46,46,0.9892984542211652
org.example.TargetClass,47,47,0.9890606420927467
org.example.TargetClass,48,48,0.9888228299643281
org.example.TargetClass,49,49,0.9885850178359097
org.example.TargetClass,50,50,0.9883472057074911
org.example.TargetClass,51,51,0.9881093935790726
org.example.TargetClass,52,52,0.987871581450654
org.example.TargetClass,53,53,0.9876337693222355
org.example.TargetClass,54,54,0.9873959571938169
org.example.TargetClass,55,55,0.9871581450653983
