Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.apache.commons.lang3.time.DateUtils,646,0.707107,6.3,RED
1,org.apache.commons.lang3.time.DateUtils,651,0.707107,6.3,RED
1,org.apache.commons.lang3.time.DateUtils,650,0.707107,6.3,RED
1,org.apache.commons.lang3.time.DateUtils,654,0.707107,6.3,RED
1,org.apache.commons.lang3.time.DateUtils,653,0.707107,6.3,RED
1,org.apache.commons.lang3.time.DateUtils,652,0.707107,6.3,RED
2,org.apache.commons.lang3.time.DateUtils,523,0.447214,12.5,RED
2,org.apache.commons.lang3.time.DateUtils,522,0.447214,12.5,RED
2,org.apache.commons.lang3.time.DateUtils,521,0.447214,12.5,RED
2,org.apache.commons.lang3.time.DateUtils,520,0.447214,12.5,RED
2,org.apache.commons.lang3.time.DateUtils,517,0.447214,12.5,RED
3,org.apache.commons.lang3.time.FastDateParser,260,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser,251,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser,250,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser,290,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser,283,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser,286,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser,285,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser,288,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser,287,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser,289,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser,282,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser,277,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser,276,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser,278,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser$NumberStrategy,741,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser$NumberStrategy,733,0.384900,18.8,ORANGE
3,org.apache.commons.lang3.time.FastDateParser$NumberStrategy,732,0.384900,18.8,ORANGE
4,org.apache.commons.lang3.time.FastDateParser,538,0.316228,25.0,ORANGE
4,org.apache.commons.lang3.time.FastDateParser,537,0.316228,25.0,ORANGE
4,org.apache.commons.lang3.time.DateUtils,418,0.316228,25.0,ORANGE
4,org.apache.commons.lang3.time.FastDateParser,180,0.316228,25.0,ORANGE
4,org.apache.commons.lang3.time.DateUtils,538,0.316228,25.0,ORANGE
4,org.apache.commons.lang3.time.DateUtils,502,0.316228,25.0,ORANGE
4,org.apache.commons.lang3.time.DateUtils,568,0.316228,25.0,ORANGE
4,org.apache.commons.lang3.time.DateUtils,584,0.316228,25.0,ORANGE
4,org.apache.commons.lang3.time.DateUtils,553,0.316228,25.0,ORANGE
4,org.apache.commons.lang3.time.DateUtils,614,0.316228,25.0,ORANGE
5,org.apache.commons.lang3.time.FastDateFormat,472,0.288675,31.3,YELLOW
6,org.apache.commons.lang3.time.FastDateParser,566,0.264906,37.5,YELLOW
7,org.apache.commons.lang3.time.FastDatePrinter,359,0.242536,43.8,YELLOW
7,org.apache.commons.lang3.time.FastDatePrinter$UnpaddedNumberField,708,0.242536,43.8,YELLOW
7,org.apache.commons.lang3.time.FastDatePrinter$UnpaddedNumberField,707,0.242536,43.8,YELLOW
7,org.apache.commons.lang3.time.FastDatePrinter$UnpaddedNumberField,709,0.242536,43.8,YELLOW
7,org.apache.commons.lang3.time.FastDatePrinter$UnpaddedNumberField,716,0.242536,43.8,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,535,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,542,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser$CopyQuotedStrategy,624,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser$CopyQuotedStrategy,625,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser$CopyQuotedStrategy,605,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser$CopyQuotedStrategy,604,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser$CopyQuotedStrategy,603,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,485,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,138,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,137,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,141,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,143,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,142,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,145,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,144,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,147,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,129,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,128,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,132,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,131,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,134,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,133,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,136,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,116,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,118,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,121,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,120,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,123,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,124,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,105,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,104,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,107,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,106,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,109,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,108,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,149,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,148,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,150,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,331,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,333,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,305,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,304,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser,306,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser$NumberStrategy,724,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser$NumberStrategy,722,0.227921,50.0,YELLOW
8,org.apache.commons.lang3.time.FastDateParser$NumberStrategy,718,0.227921,50.0,YELLOW
9,org.apache.commons.lang3.time.FastDatePrinter,277,0.223607,56.3,GREEN
9,org.apache.commons.lang3.time.FastDatePrinter,279,0.223607,56.3,GREEN
9,org.apache.commons.lang3.time.FastDatePrinter$StringLiteral,641,0.223607,56.3,GREEN
9,org.apache.commons.lang3.time.FastDatePrinter$StringLiteral,633,0.223607,56.3,GREEN
9,org.apache.commons.lang3.time.FastDatePrinter$StringLiteral,634,0.223607,56.3,GREEN
9,org.apache.commons.lang3.time.FastDatePrinter$StringLiteral,632,0.223607,56.3,GREEN
10,org.apache.commons.lang3.time.FastDatePrinter,333,0.158114,62.5,GREEN
10,org.apache.commons.lang3.time.FastDatePrinter,328,0.158114,62.5,GREEN
11,org.apache.commons.lang3.time.FastDatePrinter,218,0.132453,68.8,GREEN
11,org.apache.commons.lang3.time.FastDatePrinter,217,0.132453,68.8,GREEN
12,org.apache.commons.lang3.time.FastDateFormat$1,91,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FormatCache,80,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FormatCache,83,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FormatCache,84,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FormatCache,81,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FormatCache,82,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FormatCache,73,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FormatCache,70,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FormatCache,76,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FormatCache,79,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FormatCache,90,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FastDateFormat,165,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FastDateFormat,370,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FastDateFormat,371,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FastDateFormat,368,0.127000,75.0,GREEN
12,org.apache.commons.lang3.time.FastDateFormat,369,0.127000,75.0,GREEN
13,org.apache.commons.lang3.time.FormatCache$MultipartKey,208,0.117851,81.3,GREEN
13,org.apache.commons.lang3.time.FormatCache$MultipartKey,206,0.117851,81.3,GREEN
13,org.apache.commons.lang3.time.FormatCache$MultipartKey,201,0.117851,81.3,GREEN
13,org.apache.commons.lang3.time.FormatCache$MultipartKey,200,0.117851,81.3,GREEN
13,org.apache.commons.lang3.time.FormatCache$MultipartKey,203,0.117851,81.3,GREEN
13,org.apache.commons.lang3.time.FormatCache$MultipartKey,202,0.117851,81.3,GREEN
13,org.apache.commons.lang3.time.FormatCache$MultipartKey,199,0.117851,81.3,GREEN
13,org.apache.commons.lang3.time.FormatCache$MultipartKey,179,0.117851,81.3,GREEN
13,org.apache.commons.lang3.time.FormatCache$MultipartKey,181,0.117851,81.3,GREEN
13,org.apache.commons.lang3.time.FormatCache$MultipartKey,180,0.117851,81.3,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,298,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,274,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,273,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,275,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,284,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,287,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter$CharacterLiteral,599,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter$CharacterLiteral,608,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter$CharacterLiteral,601,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter$CharacterLiteral,600,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,357,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,335,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,337,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,338,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,340,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,346,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,345,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,311,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,310,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,320,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,322,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,324,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,325,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,327,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,300,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,301,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,304,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,303,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,307,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,309,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,175,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,174,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,176,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,179,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,178,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,171,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,173,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,172,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,186,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,187,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,182,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,181,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,184,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,183,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,153,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,152,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,157,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,156,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,151,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,168,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,169,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,137,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,136,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,139,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,138,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,142,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,141,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,148,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,149,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,192,0.113961,87.5,GREEN
14,org.apache.commons.lang3.time.FastDatePrinter,194,0.113961,87.5,GREEN
15,org.apache.commons.lang3.JavaVersion,115,0.095346,93.8,GREEN
15,org.apache.commons.lang3.SystemUtils,1383,0.095346,93.8,GREEN
16,org.apache.commons.lang3.reflect.FieldUtils,338,0.000000,100.0,GREEN
16,org.apache.commons.lang3.concurrent.BackgroundInitializer,218,0.000000,100.0,GREEN
16,org.apache.commons.lang3.reflect.FieldUtils,337,0.000000,100.0,GREEN
16,org.apache.commons.lang3.concurrent.BackgroundInitializer,219,0.000000,100.0,GREEN
16,org.apache.commons.lang3.StringUtils,1561,0.000000,100.0,GREEN
16,org.apache.commons.lang3.StringUtils,1560,0.000000,100.0,GREEN
16,org.apache.commons.lang3.ClassUtils,289,0.000000,100.0,GREEN
16,org.apache.commons.lang3.ArrayUtils,1498,0.000000,100.0,GREEN
16,org.apache.commons.lang3.ArrayUtils,1495,0.000000,100.0,GREEN
16,org.apache.commons.lang3.ArrayUtils,1496,0.000000,100.0,GREEN
16,org.apache.commons.lang3.text.ExtendedMessageFormat,378,0.000000,100.0,GREEN
16,org.apache.commons.lang3.time.FastDateFormat,409,0.000000,100.0,GREEN
16,org.apache.commons.lang3.text.ExtendedMessageFormat,377,0.000000,100.0,GREEN
16,org.apache.commons.lang3.text.ExtendedMessageFormat,376,0.000000,100.0,GREEN
16,org.apache.commons.lang3.text.ExtendedMessageFormat,375,0.000000,100.0,GREEN
16,org.apache.commons.lang3.text.ExtendedMessageFormat,385,0.000000,100.0,GREEN
16,org.apache.commons.lang3.text.ExtendedMessageFormat,384,0.000000,100.0,GREEN
16,org.apache.commons.lang3.JavaVersion,82,0.000000,100.0,GREEN
16,org.apache.commons.lang3.text.ExtendedMessageFormat,383,0.000000,100.0,GREEN
16,org.apache.commons.lang3.text.ExtendedMessageFormat,381,0.000000,100.0,GREEN
16,org.apache.commons.lang3.text.ExtendedMessageFormat,380,0.000000,100.0,GREEN
16,org.apache.commons.lang3.concurrent.ConcurrentUtils,324,0.000000,100.0,GREEN
16,org.apache.commons.lang3.ClassUtils,294,0.000000,100.0,GREEN
16,org.apache.commons.lang3.reflect.FieldUtils,346,0.000000,100.0,GREEN
16,org.apache.commons.lang3.ClassUtils,295,0.000000,100.0,GREEN
16,org.apache.commons.lang3.Validate,601,0.000000,100.0,GREEN
