Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.apache.commons.cli.Parser,304,0.896055,3.8,RED
1,org.apache.commons.cli.Parser,302,0.896055,3.8,RED
1,org.apache.commons.cli.Parser,307,0.896055,3.8,RED
1,org.apache.commons.cli.Parser,297,0.896055,3.8,RED
1,org.apache.commons.cli.Parser,298,0.896055,3.8,RED
1,org.apache.commons.cli.MissingOptionException,36,0.896055,3.8,RED
1,org.apache.commons.cli.MissingOptionException,37,0.896055,3.8,RED
2,org.apache.commons.cli.Options,157,0.757889,7.7,RED
2,org.apache.commons.cli.Options,160,0.757889,7.7,RED
3,org.apache.commons.cli.OptionBuilder,144,0.710422,11.5,RED
3,org.apache.commons.cli.OptionBuilder,146,0.710422,11.5,RED
4,org.apache.commons.cli.ParseException,36,0.666576,15.4,ORANGE
4,org.apache.commons.cli.ParseException,35,0.666576,15.4,ORANGE
5,org.apache.commons.cli.OptionBuilder,82,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,81,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,80,0.348033,19.2,ORANGE
5,org.apache.commons.cli.Option,366,0.348033,19.2,ORANGE
5,org.apache.commons.cli.Option,367,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,72,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,71,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,74,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,73,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,76,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,75,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,354,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,358,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,359,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,363,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,364,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,361,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,362,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,368,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,360,0.348033,19.2,ORANGE
5,org.apache.commons.cli.OptionBuilder,371,0.348033,19.2,ORANGE
5,org.apache.commons.cli.Option,203,0.348033,19.2,ORANGE
5,org.apache.commons.cli.Option,204,0.348033,19.2,ORANGE
5,org.apache.commons.cli.Option,223,0.348033,19.2,ORANGE
5,org.apache.commons.cli.Option,224,0.348033,19.2,ORANGE
6,org.apache.commons.cli.Option,234,0.344194,23.1,ORANGE
6,org.apache.commons.cli.Option,235,0.344194,23.1,ORANGE
7,org.apache.commons.cli.Option,355,0.344019,26.9,ORANGE
7,org.apache.commons.cli.Option,356,0.344019,26.9,ORANGE
7,org.apache.commons.cli.Option,94,0.344019,26.9,ORANGE
7,org.apache.commons.cli.Option,93,0.344019,26.9,ORANGE
8,org.apache.commons.cli.Option,312,0.334909,30.8,YELLOW
8,org.apache.commons.cli.Option,313,0.334909,30.8,YELLOW
9,org.apache.commons.cli.PosixParser,34,0.318325,34.6,YELLOW
9,org.apache.commons.cli.PosixParser,31,0.318325,34.6,YELLOW
10,org.apache.commons.cli.Option,302,0.314229,38.5,YELLOW
10,org.apache.commons.cli.Option,303,0.314229,38.5,YELLOW
11,org.apache.commons.cli.PosixParser,163,0.290870,42.3,YELLOW
11,org.apache.commons.cli.PosixParser,99,0.290870,42.3,YELLOW
11,org.apache.commons.cli.PosixParser,98,0.290870,42.3,YELLOW
11,org.apache.commons.cli.PosixParser,55,0.290870,42.3,YELLOW
11,org.apache.commons.cli.PosixParser,54,0.290870,42.3,YELLOW
11,org.apache.commons.cli.PosixParser,53,0.290870,42.3,YELLOW
11,org.apache.commons.cli.PosixParser,52,0.290870,42.3,YELLOW
11,org.apache.commons.cli.PosixParser,106,0.290870,42.3,YELLOW
11,org.apache.commons.cli.PosixParser,102,0.290870,42.3,YELLOW
12,org.apache.commons.cli.Parser,33,0.287231,46.2,YELLOW
13,org.apache.commons.cli.Options,55,0.284974,50.0,YELLOW
13,org.apache.commons.cli.Options,52,0.284974,50.0,YELLOW
13,org.apache.commons.cli.Options,62,0.284974,50.0,YELLOW
13,org.apache.commons.cli.Options,60,0.284974,50.0,YELLOW
13,org.apache.commons.cli.Options,49,0.284974,50.0,YELLOW
13,org.apache.commons.cli.Options,46,0.284974,50.0,YELLOW
14,org.apache.commons.cli.Parser,240,0.278714,53.8,GREEN
15,org.apache.commons.cli.Parser,295,0.276640,57.7,GREEN
15,org.apache.commons.cli.Parser,238,0.276640,57.7,GREEN
15,org.apache.commons.cli.Parser,224,0.276640,57.7,GREEN
