Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.apache.commons.cli2.validation.NumberValidator,113,0.816497,0.8,RED
2,org.apache.commons.cli2.option.GroupImpl,211,0.732642,1.7,RED
2,org.apache.commons.cli2.option.GroupImpl,209,0.732642,1.7,RED
3,org.apache.commons.cli2.option.GroupImpl,140,0.640856,2.5,RED
4,org.apache.commons.cli2.option.ArgumentImpl,161,0.639227,3.3,RED
4,org.apache.commons.cli2.option.ArgumentImpl,159,0.639227,3.3,RED
5,org.apache.commons.cli2.builder.ArgumentBuilder,221,0.611870,4.1,RED
5,org.apache.commons.cli2.builder.ArgumentBuilder,222,0.611870,4.1,RED
6,org.apache.commons.cli2.option.GroupImpl,137,0.590103,5.0,RED
7,org.apache.commons.cli2.builder.ArgumentBuilder,218,0.585101,5.8,RED
8,org.apache.commons.cli2.commandline.Parser,99,0.561734,6.6,RED
8,org.apache.commons.cli2.commandline.Parser,98,0.561734,6.6,RED
9,org.apache.commons.cli2.option.GroupImpl,342,0.523487,7.4,RED
10,org.apache.commons.cli2.option.GroupImpl,139,0.498161,8.3,RED
11,org.apache.commons.cli2.validation.NumberValidator,162,0.467835,9.1,RED
11,org.apache.commons.cli2.validation.NumberValidator,163,0.467835,9.1,RED
11,org.apache.commons.cli2.validation.NumberValidator,70,0.467835,9.1,RED
11,org.apache.commons.cli2.validation.NumberValidator,69,0.467835,9.1,RED
11,org.apache.commons.cli2.validation.NumberValidator,60,0.467835,9.1,RED
11,org.apache.commons.cli2.validation.NumberValidator,63,0.467835,9.1,RED
11,org.apache.commons.cli2.validation.NumberValidator,71,0.467835,9.1,RED
12,org.apache.commons.cli2.OptionException,81,0.417469,9.9,RED
13,org.apache.commons.cli2.builder.ArgumentBuilder,160,0.359558,10.7,RED
13,org.apache.commons.cli2.builder.ArgumentBuilder,161,0.359558,10.7,RED
14,org.apache.commons.cli2.OptionException,88,0.359506,11.6,ORANGE
14,org.apache.commons.cli2.OptionException,89,0.359506,11.6,ORANGE
14,org.apache.commons.cli2.OptionException,90,0.359506,11.6,ORANGE
14,org.apache.commons.cli2.OptionException,78,0.359506,11.6,ORANGE
14,org.apache.commons.cli2.OptionException,80,0.359506,11.6,ORANGE
14,org.apache.commons.cli2.OptionException,86,0.359506,11.6,ORANGE
15,org.apache.commons.cli2.option.GroupImpl,197,0.356835,12.4,ORANGE
15,org.apache.commons.cli2.option.GroupImpl,195,0.356835,12.4,ORANGE
15,org.apache.commons.cli2.option.GroupImpl,198,0.356835,12.4,ORANGE
15,org.apache.commons.cli2.option.GroupImpl,193,0.356835,12.4,ORANGE
15,org.apache.commons.cli2.option.GroupImpl,200,0.356835,12.4,ORANGE
15,org.apache.commons.cli2.option.GroupImpl,205,0.356835,12.4,ORANGE
15,org.apache.commons.cli2.option.GroupImpl,208,0.356835,12.4,ORANGE
16,org.apache.commons.cli2.builder.ArgumentBuilder,157,0.354998,13.2,ORANGE
17,org.apache.commons.cli2.builder.ArgumentBuilder,174,0.354896,14.0,ORANGE
17,org.apache.commons.cli2.builder.ArgumentBuilder,175,0.354896,14.0,ORANGE
18,org.apache.commons.cli2.option.DefaultOption,125,0.351910,14.9,ORANGE
19,org.apache.commons.cli2.OptionException,93,0.351330,15.7,ORANGE
19,org.apache.commons.cli2.OptionException,75,0.351330,15.7,ORANGE
19,org.apache.commons.cli2.OptionException,74,0.351330,15.7,ORANGE
19,org.apache.commons.cli2.OptionException,77,0.351330,15.7,ORANGE
