Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,80,0.440615,0.1,RED
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,79,0.440615,0.1,RED
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,75,0.440615,0.1,RED
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,74,0.440615,0.1,RED
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,76,0.440615,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,271,0.427795,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,270,0.427795,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,277,0.427795,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,278,0.427795,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,280,0.427795,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException$Reference,65,0.427795,0.1,RED
3,com.fasterxml.jackson.databind.JsonMappingException,144,0.393381,0.2,RED
4,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,439,0.358892,0.2,RED
4,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,431,0.358892,0.2,RED
4,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,430,0.358892,0.2,RED
4,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,424,0.358892,0.2,RED
4,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,428,0.358892,0.2,RED
4,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,420,0.358892,0.2,RED
5,com.fasterxml.jackson.databind.JsonMappingException,177,0.337532,0.3,RED
6,com.fasterxml.jackson.databind.type.SimpleType,193,0.329559,0.3,RED
7,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,246,0.329375,0.4,RED
8,com.fasterxml.jackson.databind.JsonMappingException,201,0.326634,0.4,RED
9,com.fasterxml.jackson.databind.introspect.AnnotatedField,82,0.324146,0.5,RED
10,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,326,0.323824,0.5,RED
11,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,308,0.323584,0.6,RED
11,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,309,0.323584,0.6,RED
11,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,310,0.323584,0.6,RED
12,com.fasterxml.jackson.databind.JsonMappingException,213,0.323572,0.7,RED
12,com.fasterxml.jackson.databind.JsonMappingException,212,0.323572,0.7,RED
12,com.fasterxml.jackson.databind.JsonMappingException,200,0.323572,0.7,RED
13,com.fasterxml.jackson.databind.introspect.AnnotatedField,100,0.323563,0.7,RED
14,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,245,0.319574,0.8,RED
14,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,243,0.319574,0.8,RED
14,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,242,0.319574,0.8,RED
14,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,236,0.319574,0.8,RED
14,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,239,0.319574,0.8,RED
15,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,286,0.318705,0.8,RED
16,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,304,0.317246,0.9,RED
17,com.fasterxml.jackson.databind.type.TypeFactory,389,0.314617,0.9,RED
18,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,995,0.313204,1.0,RED
19,com.fasterxml.jackson.databind.ser.std.BeanSerializerBase,310,0.312348,1.0,RED
20,com.fasterxml.jackson.databind.introspect.AnnotatedField,87,0.311529,1.1,RED
21,com.fasterxml.jackson.databind.deser.BeanDeserializer,281,0.311135,1.1,RED
22,com.fasterxml.jackson.databind.type.TypeFactory,788,0.306778,1.2,RED
23,com.fasterxml.jackson.databind.introspect.AnnotatedField,47,0.306515,1.2,RED
24,com.fasterxml.jackson.databind.type.TypeFactory,777,0.306285,1.3,RED
25,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,680,0.303385,1.4,RED
25,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,679,0.303385,1.4,RED
26,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,466,0.302478,1.4,RED
27,com.fasterxml.jackson.databind.type.TypeFactory,773,0.301972,1.5,RED
28,com.fasterxml.jackson.databind.type.TypeBindings,216,0.297476,1.5,RED
28,com.fasterxml.jackson.databind.type.TypeBindings,217,0.297476,1.5,RED
29,com.fasterxml.jackson.databind.type.TypeFactory,771,0.297358,1.6,RED
30,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,427,0.295741,1.6,RED
30,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,428,0.295741,1.6,RED
30,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$1,436,0.295741,1.6,RED
31,com.fasterxml.jackson.databind.type.TypeFactory,258,0.295479,1.7,RED
31,com.fasterxml.jackson.databind.type.SimpleType,216,0.295479,1.7,RED
32,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$1,433,0.294943,1.7,RED
32,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,433,0.294943,1.7,RED
33,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$2,446,0.294885,1.8,RED
34,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,583,0.294692,1.8,RED
34,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,584,0.294692,1.8,RED
34,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,631,0.294692,1.8,RED
34,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,633,0.294692,1.8,RED
34,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,621,0.294692,1.8,RED
34,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,622,0.294692,1.8,RED
35,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$2,443,0.294680,1.9,RED
35,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,443,0.294680,1.9,RED
36,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,98,0.294566,2.0,RED
36,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,97,0.294566,2.0,RED
37,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,143,0.294525,2.0,RED
38,com.fasterxml.jackson.databind.type.TypeFactory,765,0.294286,2.1,RED
39,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$4,479,0.294029,2.1,RED
39,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$7,507,0.294029,2.1,RED
39,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$5,489,0.294029,2.1,RED
39,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$6,498,0.294029,2.1,RED
40,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,142,0.293737,2.2,RED
40,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,141,0.293737,2.2,RED
40,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,395,0.293737,2.2,RED
41,com.fasterxml.jackson.databind.type.TypeFactory,891,0.293610,2.2,RED
41,com.fasterxml.jackson.databind.type.TypeFactory,893,0.293610,2.2,RED
41,com.fasterxml.jackson.databind.type.TypeFactory,399,0.293610,2.2,RED
42,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,994,0.293405,2.3,RED
42,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,982,0.293405,2.3,RED
43,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$4,476,0.293245,2.3,RED
43,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$7,504,0.293245,2.3,RED
43,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$5,486,0.293245,2.3,RED
43,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,504,0.293245,2.3,RED
