Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.apache.commons.csv.CSVParser,355,0.658850,1.9,RED
1,org.apache.commons.csv.CSVParser,358,0.658850,1.9,RED
1,org.apache.commons.csv.CSVFormat,496,0.658850,1.9,RED
2,org.apache.commons.csv.CSVParser$1,416,0.594525,3.7,RED
2,org.apache.commons.csv.CSVParser$1,417,0.594525,3.7,RED
3,org.apache.commons.csv.CSVRecord,183,0.561310,5.6,RED
3,org.apache.commons.csv.CSVRecord,182,0.561310,5.6,RED
3,org.apache.commons.csv.CSVRecord,181,0.561310,5.6,RED
3,org.apache.commons.csv.CSVRecord,180,0.561310,5.6,RED
4,org.apache.commons.csv.CSVParser,345,0.500722,7.4,RED
4,org.apache.commons.csv.CSVParser,347,0.500722,7.4,RED
4,org.apache.commons.csv.CSVParser,348,0.500722,7.4,RED
4,org.apache.commons.csv.CSVParser,363,0.500722,7.4,RED
4,org.apache.commons.csv.CSVParser,362,0.500722,7.4,RED
4,org.apache.commons.csv.CSVParser,364,0.500722,7.4,RED
5,org.apache.commons.csv.CSVFormat,646,0.471586,9.3,RED
5,org.apache.commons.csv.CSVFormat,648,0.471586,9.3,RED
5,org.apache.commons.csv.CSVFormat,647,0.471586,9.3,RED
6,org.apache.commons.csv.CSVParser$1,422,0.404613,11.1,RED
6,org.apache.commons.csv.CSVParser$1,411,0.404613,11.1,RED
6,org.apache.commons.csv.CSVParser$1,412,0.404613,11.1,RED
6,org.apache.commons.csv.CSVParser$1,414,0.404613,11.1,RED
7,org.apache.commons.csv.CSVFormat,753,0.396909,13.0,ORANGE
8,org.apache.commons.csv.CSVParser,372,0.396403,14.8,ORANGE
8,org.apache.commons.csv.CSVParser,384,0.396403,14.8,ORANGE
8,org.apache.commons.csv.CSVParser$1,384,0.396403,14.8,ORANGE
8,org.apache.commons.csv.CSVParser$1,389,0.396403,14.8,ORANGE
8,org.apache.commons.csv.Lexer,372,0.396403,14.8,ORANGE
8,org.apache.commons.csv.ExtendedBufferedReader,161,0.396403,14.8,ORANGE
8,org.apache.commons.csv.CSVParser$1,408,0.396403,14.8,ORANGE
9,org.apache.commons.csv.CSVParser,454,0.373693,16.7,ORANGE
10,org.apache.commons.csv.CSVParser,171,0.332776,18.5,ORANGE
10,org.apache.commons.csv.CSVParser,173,0.332776,18.5,ORANGE
11,org.apache.commons.csv.CSVParser,170,0.323929,20.4,ORANGE
12,org.apache.commons.csv.Lexer,192,0.304077,22.2,ORANGE
12,org.apache.commons.csv.Lexer,193,0.304077,22.2,ORANGE
12,org.apache.commons.csv.Lexer,194,0.304077,22.2,ORANGE
13,org.apache.commons.csv.CSVParser,447,0.286123,24.1,ORANGE
13,org.apache.commons.csv.CSVParser,448,0.286123,24.1,ORANGE
14,org.apache.commons.csv.CSVParser,453,0.282394,25.9,ORANGE
15,org.apache.commons.csv.CSVParser,251,0.274990,27.8,YELLOW
16,org.apache.commons.csv.CSVParser,476,0.272089,29.6,YELLOW
16,org.apache.commons.csv.CSVParser,474,0.272089,29.6,YELLOW
16,org.apache.commons.csv.CSVParser,475,0.272089,29.6,YELLOW
16,org.apache.commons.csv.CSVParser,250,0.272089,29.6,YELLOW
16,org.apache.commons.csv.CSVParser,255,0.272089,29.6,YELLOW
16,org.apache.commons.csv.CSVParser,248,0.272089,29.6,YELLOW
16,org.apache.commons.csv.CSVParser,249,0.272089,29.6,YELLOW
17,org.apache.commons.csv.Token,63,0.270885,31.5,YELLOW
17,org.apache.commons.csv.Token,64,0.270885,31.5,YELLOW
17,org.apache.commons.csv.Token,61,0.270885,31.5,YELLOW
17,org.apache.commons.csv.Token,62,0.270885,31.5,YELLOW
17,org.apache.commons.csv.CSVParser,439,0.270885,31.5,YELLOW
17,org.apache.commons.csv.CSVParser,440,0.270885,31.5,YELLOW
17,org.apache.commons.csv.CSVParser,443,0.270885,31.5,YELLOW
17,org.apache.commons.csv.CSVParser,444,0.270885,31.5,YELLOW
17,org.apache.commons.csv.CSVParser,441,0.270885,31.5,YELLOW
17,org.apache.commons.csv.CSVParser,445,0.270885,31.5,YELLOW
17,org.apache.commons.csv.CSVParser,473,0.270885,31.5,YELLOW
17,org.apache.commons.csv.CSVParser,471,0.270885,31.5,YELLOW
17,org.apache.commons.csv.CSVParser,479,0.270885,31.5,YELLOW
18,org.apache.commons.csv.CSVParser,239,0.269620,33.3,YELLOW
18,org.apache.commons.csv.CSVParser,343,0.269620,33.3,YELLOW
18,org.apache.commons.csv.CSVParser,342,0.269620,33.3,YELLOW
18,org.apache.commons.csv.CSVParser,344,0.269620,33.3,YELLOW
18,org.apache.commons.csv.CSVParser,242,0.269620,33.3,YELLOW
18,org.apache.commons.csv.CSVParser,241,0.269620,33.3,YELLOW
18,org.apache.commons.csv.CSVParser,244,0.269620,33.3,YELLOW
18,org.apache.commons.csv.CSVParser,243,0.269620,33.3,YELLOW
18,org.apache.commons.csv.CSVParser,245,0.269620,33.3,YELLOW
18,org.apache.commons.csv.CSVParser,368,0.269620,33.3,YELLOW
19,org.apache.commons.csv.CSVParser,238,0.264849,35.2,YELLOW
