FullyQualifiedClass,LineNumber,Rank,Score
org.example.TargetClass,1,1,1.0
org.example.TargetClass,2,2,0.998158379373849
org.example.TargetClass,3,3,0.996316758747698
org.example.TargetClass,4,4,0.994475138121547
org.example.TargetClass,5,5,0.992633517495396
org.example.TargetClass,6,6,0.990791896869245
org.example.TargetClass,7,7,0.988950276243094
org.example.TargetClass,8,8,0.9871086556169429
org.example.TargetClass,9,9,0.9852670349907919
org.example.TargetClass,10,10,0.9834254143646409
org.example.TargetClass,11,11,0.9815837937384899
org.example.TargetClass,12,12,0.9797421731123389
org.example.TargetClass,13,13,0.9779005524861879
org.example.TargetClass,14,14,0.9760589318600368
org.example.TargetClass,15,15,0.9742173112338858
org.example.TargetClass,16,16,0.9723756906077348
org.example.TargetClass,17,17,0.9705340699815838
org.example.TargetClass,18,18,0.9686924493554327
org.example.TargetClass,19,19,0.9668508287292817
org.example.TargetClass,20,20,0.9650092081031307
org.example.TargetClass,21,21,0.9631675874769797
org.example.TargetClass,22,22,0.9613259668508287
org.example.TargetClass,23,23,0.9594843462246777
org.example.TargetClass,24,24,0.9576427255985267
org.example.TargetClass,25,25,0.9558011049723757
org.example.TargetClass,26,26,0.9539594843462247
org.example.TargetClass,27,27,0.9521178637200737
org.example.TargetClass,28,28,0.9502762430939227
org.example.TargetClass,29,29,0.9484346224677717
org.example.TargetClass,30,30,0.9465930018416207
org.example.TargetClass,31,31,0.9447513812154696
org.example.TargetClass,32,32,0.9429097605893186
org.example.TargetClass,33,33,0.9410681399631676
org.example.Class60,16,34,0.9392265193370166
org.example.TargetClass,35,35,0.9373848987108655
org.example.TargetClass,36,36,0.9355432780847146
org.example.TargetClass,37,37,0.9337016574585635
org.example.TargetClass,38,38,0.9318600368324125
org.example.TargetClass,39,39,0.9300184162062615
org.example.TargetClass,40,40,0.9281767955801105
org.example.TargetClass,41,41,0.9263351749539595
org.example.TargetClass,42,42,0.9244935543278084
org.example.TargetClass,43,43,0.9226519337016574
org.example.TargetClass,44,44,0.9208103130755064
org.example.TargetClass,45,45,0.9189686924493554
org.example.TargetClass,46,46,0.9171270718232044
org.example.TargetClass,47,47,0.9152854511970534
org.example.TargetClass,48,48,0.9134438305709024
org.example.TargetClass,49,49,0.9116022099447514
org.example.TargetClass,50,50,0.9097605893186004
org.example.TargetClass,51,51,0.9079189686924494
org.example.TargetClass,52,52,0.9060773480662984
org.example.TargetClass,53,53,0.9042357274401474
org.example.TargetClass,54,54,0.9023941068139963
org.example.TargetClass,55,55,0.9005524861878453
org.example.TargetClass,56,56,0.8987108655616943
org.example.TargetClass,57,57,0.8968692449355433
org.example.TargetClass,58,58,0.8950276243093922
org.example.TargetClass,59,59,0.8931860036832413
org.example.TargetClass,60,60,0.8913443830570902
org.example.TargetClass,61,61,0.8895027624309392
org.example.TargetClass,62,62,0.8876611418047882
org.example.TargetClass,63,63,0.8858195211786372
org.example.TargetClass,64,64,0.8839779005524862
org.example.TargetClass,65,65,0.8821362799263351
org.example.TargetClass,66,66,0.8802946593001841
org.example.TargetClass,67,67,0.8784530386740331
org.example.TargetClass,68,68,0.8766114180478821
