Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,80,0.434110,0.1,RED
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,79,0.434110,0.1,RED
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,75,0.434110,0.1,RED
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,74,0.434110,0.1,RED
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,76,0.434110,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,271,0.426747,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,270,0.426747,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,277,0.426747,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,278,0.426747,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,280,0.426747,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException$Reference,65,0.426747,0.1,RED
3,com.fasterxml.jackson.databind.JsonMappingException,144,0.415807,0.2,RED
4,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,1454,0.359912,0.2,RED
4,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,1436,0.359912,0.2,RED
4,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,1445,0.359912,0.2,RED
4,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,1446,0.359912,0.2,RED
4,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,1443,0.359912,0.2,RED
4,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,1440,0.359912,0.2,RED
4,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,1420,0.359912,0.2,RED
5,com.fasterxml.jackson.databind.JsonMappingException,177,0.343005,0.3,RED
6,com.fasterxml.jackson.databind.JsonMappingException,213,0.334915,0.3,RED
6,com.fasterxml.jackson.databind.JsonMappingException,212,0.334915,0.3,RED
6,com.fasterxml.jackson.databind.JsonMappingException,200,0.334915,0.3,RED
6,com.fasterxml.jackson.databind.JsonMappingException,201,0.334915,0.3,RED
7,com.fasterxml.jackson.databind.deser.BeanDeserializer,239,0.328445,0.4,RED
8,com.fasterxml.jackson.databind.JsonMappingException,148,0.305256,0.5,RED
9,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,1059,0.298804,0.5,RED
9,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,1063,0.298804,0.5,RED
10,com.fasterxml.jackson.databind.introspect.BasicBeanDescription,177,0.295148,0.6,RED
11,com.fasterxml.jackson.databind.type.TypeFactory,731,0.294893,0.6,RED
12,com.fasterxml.jackson.databind.type.SimpleType,166,0.294648,0.7,RED
