Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,com.fasterxml.jackson.core.io.NumberInput,18,0.707107,0.9,RED
1,com.fasterxml.jackson.core.io.NumberInput,19,0.707107,0.9,RED
2,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,1552,0.526611,1.8,RED
2,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,1549,0.526611,1.8,RED
2,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,1711,0.526611,1.8,RED
3,com.fasterxml.jackson.core.io.NumberInput,69,0.498642,2.8,RED
3,com.fasterxml.jackson.core.io.NumberInput,68,0.498642,2.8,RED
3,com.fasterxml.jackson.core.io.NumberInput,70,0.498642,2.8,RED
3,com.fasterxml.jackson.core.io.NumberInput,71,0.498642,2.8,RED
3,com.fasterxml.jackson.core.io.NumberInput,74,0.498642,2.8,RED
3,com.fasterxml.jackson.core.io.NumberInput,87,0.498642,2.8,RED
3,com.fasterxml.jackson.core.io.NumberInput,89,0.498642,2.8,RED
3,com.fasterxml.jackson.core.io.NumberInput,88,0.498642,2.8,RED
3,com.fasterxml.jackson.core.io.NumberInput,80,0.498642,2.8,RED
3,com.fasterxml.jackson.core.io.NumberInput,84,0.498642,2.8,RED
3,com.fasterxml.jackson.core.io.NumberInput,90,0.498642,2.8,RED
4,com.fasterxml.jackson.core.JsonPointer,198,0.497680,3.7,RED
5,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,1676,0.482432,4.6,RED
5,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,1718,0.482432,4.6,RED
5,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,1706,0.482432,4.6,RED
6,com.fasterxml.jackson.core.JsonPointer,65,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,66,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,67,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,69,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,223,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,208,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,213,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,219,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,217,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,212,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,211,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,193,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,192,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,186,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,189,0.437359,5.5,RED
6,com.fasterxml.jackson.core.JsonPointer,194,0.437359,5.5,RED
7,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,2942,0.408353,6.4,RED
7,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,2940,0.408353,6.4,RED
7,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,2936,0.408353,6.4,RED
7,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,2935,0.408353,6.4,RED
7,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,2937,0.408353,6.4,RED
7,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,2930,0.408353,6.4,RED
7,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,2929,0.408353,6.4,RED
7,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,2928,0.408353,6.4,RED
7,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,2921,0.408353,6.4,RED
8,com.fasterxml.jackson.core.io.CharTypes,215,0.324018,7.3,RED
9,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,2901,0.319047,8.3,RED
9,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,2899,0.319047,8.3,RED
9,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,2894,0.319047,8.3,RED
10,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,1980,0.317814,9.2,RED
11,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,1779,0.308995,10.1,RED
12,com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer,527,0.307279,11.0,ORANGE
12,com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer,526,0.307279,11.0,ORANGE
12,com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer,523,0.307279,11.0,ORANGE
12,com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer,522,0.307279,11.0,ORANGE
12,com.fasterxml.jackson.core.sym.Name1,24,0.307279,11.0,ORANGE
13,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,2043,0.299246,11.9,ORANGE
14,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,1781,0.298682,12.8,ORANGE
