Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.apache.commons.csv.CSVFormat,505,0.809773,2.1,RED
1,org.apache.commons.csv.CSVParser,366,0.809773,2.1,RED
2,org.apache.commons.csv.CSVParser,367,0.808181,4.2,RED
2,org.apache.commons.csv.CSVParser,368,0.808181,4.2,RED
3,org.apache.commons.csv.CSVParser,350,0.509866,6.3,RED
3,org.apache.commons.csv.CSVParser,352,0.509866,6.3,RED
3,org.apache.commons.csv.CSVParser,349,0.509866,6.3,RED
3,org.apache.commons.csv.CSVParser,348,0.509866,6.3,RED
4,org.apache.commons.csv.CSVParser,343,0.431249,8.3,RED
4,org.apache.commons.csv.CSVParser,345,0.431249,8.3,RED
4,org.apache.commons.csv.CSVParser,346,0.431249,8.3,RED
4,org.apache.commons.csv.CSVParser,370,0.431249,8.3,RED
4,org.apache.commons.csv.CSVParser,361,0.431249,8.3,RED
4,org.apache.commons.csv.CSVParser,360,0.431249,8.3,RED
4,org.apache.commons.csv.CSVParser,363,0.431249,8.3,RED
4,org.apache.commons.csv.CSVParser,362,0.431249,8.3,RED
4,org.apache.commons.csv.CSVParser,365,0.431249,8.3,RED
4,org.apache.commons.csv.CSVParser,364,0.431249,8.3,RED
5,org.apache.commons.csv.Lexer,367,0.425249,10.4,RED
6,org.apache.commons.csv.Lexer,145,0.415896,12.5,ORANGE
7,org.apache.commons.csv.Lexer,149,0.395753,14.6,ORANGE
8,org.apache.commons.csv.CSVFormat,369,0.333361,16.7,ORANGE
8,org.apache.commons.csv.CSVFormat,849,0.333361,16.7,ORANGE
9,org.apache.commons.csv.CSVRecord,242,0.324698,18.8,ORANGE
10,org.apache.commons.csv.CSVFormat,363,0.316251,20.8,ORANGE
10,org.apache.commons.csv.CSVFormat,362,0.316251,20.8,ORANGE
11,org.apache.commons.csv.CSVParser,176,0.313636,22.9,ORANGE
12,org.apache.commons.csv.CSVParser,175,0.306196,25.0,ORANGE
13,org.apache.commons.csv.ExtendedBufferedReader,141,0.299313,27.1,YELLOW
13,org.apache.commons.csv.ExtendedBufferedReader,140,0.299313,27.1,YELLOW
13,org.apache.commons.csv.ExtendedBufferedReader,142,0.299313,27.1,YELLOW
13,org.apache.commons.csv.ExtendedBufferedReader,144,0.299313,27.1,YELLOW
14,org.apache.commons.csv.CSVParser,454,0.265500,29.2,YELLOW
14,org.apache.commons.csv.CSVParser,453,0.265500,29.2,YELLOW
15,org.apache.commons.csv.CSVParser,456,0.258570,31.3,YELLOW
15,org.apache.commons.csv.CSVParser,457,0.258570,31.3,YELLOW
16,org.apache.commons.csv.CSVParser,255,0.257079,33.3,YELLOW
17,org.apache.commons.csv.CSVParser,253,0.253589,35.4,YELLOW
17,org.apache.commons.csv.CSVParser,252,0.253589,35.4,YELLOW
