Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.apache.commons.cli2.commandline.WriteableCommandLineImpl,249,0.733812,0.8,RED
2,org.apache.commons.cli2.commandline.Parser,175,0.664624,1.6,RED
2,org.apache.commons.cli2.commandline.Parser,174,0.664624,1.6,RED
3,org.apache.commons.cli2.option.ArgumentImpl,129,0.623307,2.4,RED
4,org.apache.commons.cli2.option.ArgumentImpl,125,0.617339,3.2,RED
5,org.apache.commons.cli2.builder.ArgumentBuilder,255,0.514367,4.0,RED
5,org.apache.commons.cli2.builder.ArgumentBuilder,256,0.514367,4.0,RED
5,org.apache.commons.cli2.builder.ArgumentBuilder,258,0.514367,4.0,RED
5,org.apache.commons.cli2.builder.ArgumentBuilder,259,0.514367,4.0,RED
6,org.apache.commons.cli2.builder.ArgumentBuilder,160,0.508616,4.8,RED
6,org.apache.commons.cli2.builder.ArgumentBuilder,161,0.508616,4.8,RED
7,org.apache.commons.cli2.builder.ArgumentBuilder,157,0.502162,5.6,RED
8,org.apache.commons.cli2.builder.ArgumentBuilder,174,0.501319,6.5,RED
8,org.apache.commons.cli2.builder.ArgumentBuilder,175,0.501319,6.5,RED
9,org.apache.commons.cli2.builder.DefaultOptionBuilder,153,0.498329,7.3,RED
10,org.apache.commons.cli2.builder.ArgumentBuilder,171,0.495135,8.1,RED
11,org.apache.commons.cli2.builder.ArgumentBuilder,251,0.483387,8.9,RED
12,org.apache.commons.cli2.builder.ArgumentBuilder,272,0.475939,9.7,RED
12,org.apache.commons.cli2.builder.ArgumentBuilder,273,0.475939,9.7,RED
13,org.apache.commons.cli2.builder.ArgumentBuilder,269,0.451080,10.5,RED
14,org.apache.commons.cli2.commandline.CommandLineImpl,38,0.428920,11.3,ORANGE
15,org.apache.commons.cli2.builder.ArgumentBuilder,133,0.408514,12.1,ORANGE
15,org.apache.commons.cli2.builder.ArgumentBuilder,134,0.408514,12.1,ORANGE
16,org.apache.commons.cli2.builder.ArgumentBuilder,130,0.405147,12.9,ORANGE
17,org.apache.commons.cli2.builder.DefaultOptionBuilder,198,0.404279,13.7,ORANGE
17,org.apache.commons.cli2.builder.DefaultOptionBuilder,200,0.404279,13.7,ORANGE
18,org.apache.commons.cli2.builder.ArgumentBuilder,127,0.401054,14.5,ORANGE
19,org.apache.commons.cli2.option.ParentImpl,124,0.399967,15.3,ORANGE
20,org.apache.commons.cli2.option.GroupImpl,121,0.388590,16.1,ORANGE
21,org.apache.commons.cli2.option.ParentImpl,72,0.383327,16.9,ORANGE
21,org.apache.commons.cli2.option.ParentImpl,66,0.383327,16.9,ORANGE
21,org.apache.commons.cli2.option.ParentImpl,215,0.383327,16.9,ORANGE
21,org.apache.commons.cli2.option.ParentImpl,212,0.383327,16.9,ORANGE
21,org.apache.commons.cli2.option.ParentImpl,217,0.383327,16.9,ORANGE
21,org.apache.commons.cli2.option.ParentImpl,230,0.383327,16.9,ORANGE
21,org.apache.commons.cli2.option.ParentImpl,231,0.383327,16.9,ORANGE
22,org.apache.commons.cli2.option.ArgumentImpl,257,0.376470,17.7,ORANGE
23,org.apache.commons.cli2.option.ArgumentImpl,249,0.376061,18.5,ORANGE
24,org.apache.commons.cli2.option.ParentImpl,250,0.375879,19.4,ORANGE
25,org.apache.commons.cli2.option.ArgumentImpl,244,0.375439,20.2,ORANGE
26,org.apache.commons.cli2.option.ArgumentImpl,207,0.365270,21.0,ORANGE
27,org.apache.commons.cli2.option.ArgumentImpl,185,0.365227,21.8,ORANGE
27,org.apache.commons.cli2.option.ArgumentImpl,186,0.365227,21.8,ORANGE
28,org.apache.commons.cli2.option.ArgumentImpl,240,0.364465,22.6,ORANGE
28,org.apache.commons.cli2.option.ArgumentImpl,238,0.364465,22.6,ORANGE
29,org.apache.commons.cli2.builder.DefaultOptionBuilder,128,0.363168,23.4,ORANGE
30,org.apache.commons.cli2.builder.ArgumentBuilder,69,0.356713,24.2,ORANGE
30,org.apache.commons.cli2.builder.ArgumentBuilder,70,0.356713,24.2,ORANGE
30,org.apache.commons.cli2.builder.ArgumentBuilder,71,0.356713,24.2,ORANGE
31,org.apache.commons.cli2.option.DefaultOption,176,0.355723,25.0,ORANGE
31,org.apache.commons.cli2.option.DefaultOption,177,0.355723,25.0,ORANGE
32,org.apache.commons.cli2.option.GroupImpl,253,0.354895,25.8,YELLOW
32,org.apache.commons.cli2.option.GroupImpl,262,0.354895,25.8,YELLOW
32,org.apache.commons.cli2.option.GroupImpl,258,0.354895,25.8,YELLOW
33,org.apache.commons.cli2.option.DefaultOption,171,0.352943,26.6,YELLOW
34,org.apache.commons.cli2.option.ParentImpl,127,0.352106,27.4,YELLOW
35,org.apache.commons.cli2.option.ParentImpl,122,0.350138,28.2,YELLOW
35,org.apache.commons.cli2.option.ParentImpl,123,0.350138,28.2,YELLOW
35,org.apache.commons.cli2.option.ParentImpl,131,0.350138,28.2,YELLOW
36,org.apache.commons.cli2.commandline.WriteableCommandLineImpl,246,0.349473,29.0,YELLOW
36,org.apache.commons.cli2.commandline.WriteableCommandLineImpl,251,0.349473,29.0,YELLOW
36,org.apache.commons.cli2.option.ArgumentImpl,374,0.349473,29.0,YELLOW
36,org.apache.commons.cli2.option.ArgumentImpl,373,0.349473,29.0,YELLOW
37,org.apache.commons.cli2.builder.ArgumentBuilder,96,0.349162,29.8,YELLOW
37,org.apache.commons.cli2.builder.ArgumentBuilder,94,0.349162,29.8,YELLOW
37,org.apache.commons.cli2.builder.ArgumentBuilder,81,0.349162,29.8,YELLOW
38,org.apache.commons.cli2.builder.GroupBuilder,85,0.347980,30.6,YELLOW
38,org.apache.commons.cli2.builder.GroupBuilder,86,0.347980,30.6,YELLOW
39,org.apache.commons.cli2.option.GroupImpl,181,0.345397,31.5,YELLOW
39,org.apache.commons.cli2.option.GroupImpl,182,0.345397,31.5,YELLOW
40,org.apache.commons.cli2.commandline.Parser,104,0.341535,32.3,YELLOW
41,org.apache.commons.cli2.option.ArgumentImpl,354,0.340185,33.1,YELLOW
42,org.apache.commons.cli2.builder.DefaultOptionBuilder,134,0.338309,33.9,YELLOW
43,org.apache.commons.cli2.option.GroupImpl,282,0.336917,34.7,YELLOW
44,org.apache.commons.cli2.option.ArgumentImpl,164,0.336256,35.5,YELLOW
45,org.apache.commons.cli2.commandline.WriteableCommandLineImpl,212,0.334163,36.3,YELLOW
46,org.apache.commons.cli2.option.GroupImpl,278,0.334067,37.1,YELLOW
47,org.apache.commons.cli2.option.ArgumentImpl,188,0.333856,37.9,YELLOW
48,org.apache.commons.cli2.commandline.Parser,107,0.333658,38.7,YELLOW
49,org.apache.commons.cli2.option.ArgumentImpl,158,0.333450,39.5,YELLOW
50,org.apache.commons.cli2.builder.DefaultOptionBuilder,137,0.333363,40.3,YELLOW
50,org.apache.commons.cli2.builder.DefaultOptionBuilder,133,0.333363,40.3,YELLOW
50,org.apache.commons.cli2.builder.DefaultOptionBuilder,125,0.333363,40.3,YELLOW
50,org.apache.commons.cli2.builder.DefaultOptionBuilder,127,0.333363,40.3,YELLOW
51,org.apache.commons.cli2.commandline.WriteableCommandLineImpl,210,0.332847,41.1,YELLOW
52,org.apache.commons.cli2.option.GroupImpl,273,0.332111,41.9,YELLOW
53,org.apache.commons.cli2.option.DefaultOption,136,0.331996,42.7,YELLOW
53,org.apache.commons.cli2.option.DefaultOption,135,0.331996,42.7,YELLOW
54,org.apache.commons.cli2.commandline.Parser,85,0.331824,43.5,YELLOW
54,org.apache.commons.cli2.commandline.Parser,82,0.331824,43.5,YELLOW
54,org.apache.commons.cli2.commandline.Parser,81,0.331824,43.5,YELLOW
54,org.apache.commons.cli2.commandline.Parser,94,0.331824,43.5,YELLOW
54,org.apache.commons.cli2.commandline.Parser,93,0.331824,43.5,YELLOW
54,org.apache.commons.cli2.commandline.Parser,91,0.331824,43.5,YELLOW
55,org.apache.commons.cli2.option.GroupImpl,240,0.331603,44.4,YELLOW
55,org.apache.commons.cli2.option.GroupImpl,245,0.331603,44.4,YELLOW
55,org.apache.commons.cli2.option.GroupImpl,243,0.331603,44.4,YELLOW
55,org.apache.commons.cli2.option.GroupImpl,252,0.331603,44.4,YELLOW
55,org.apache.commons.cli2.option.GroupImpl,249,0.331603,44.4,YELLOW
55,org.apache.commons.cli2.option.GroupImpl,246,0.331603,44.4,YELLOW
55,org.apache.commons.cli2.option.GroupImpl,261,0.331603,44.4,YELLOW
55,org.apache.commons.cli2.option.GroupImpl,267,0.331603,44.4,YELLOW
55,org.apache.commons.cli2.option.GroupImpl,264,0.331603,44.4,YELLOW
56,org.apache.commons.cli2.commandline.Parser,103,0.330890,45.2,YELLOW
57,org.apache.commons.cli2.option.ArgumentImpl,151,0.330742,46.0,YELLOW
57,org.apache.commons.cli2.option.ArgumentImpl,147,0.330742,46.0,YELLOW
57,org.apache.commons.cli2.option.ArgumentImpl,148,0.330742,46.0,YELLOW
57,org.apache.commons.cli2.option.ArgumentImpl,353,0.330742,46.0,YELLOW
58,org.apache.commons.cli2.builder.ArgumentBuilder,110,0.329198,46.8,YELLOW
58,org.apache.commons.cli2.builder.ArgumentBuilder,111,0.329198,46.8,YELLOW
58,org.apache.commons.cli2.builder.ArgumentBuilder,112,0.329198,46.8,YELLOW
58,org.apache.commons.cli2.builder.ArgumentBuilder,113,0.329198,46.8,YELLOW
58,org.apache.commons.cli2.builder.ArgumentBuilder,114,0.329198,46.8,YELLOW
58,org.apache.commons.cli2.builder.ArgumentBuilder,106,0.329198,46.8,YELLOW
58,org.apache.commons.cli2.builder.ArgumentBuilder,107,0.329198,46.8,YELLOW
58,org.apache.commons.cli2.builder.ArgumentBuilder,108,0.329198,46.8,YELLOW
