Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,80,0.417185,0.1,RED
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,79,0.417185,0.1,RED
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,75,0.417185,0.1,RED
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,74,0.417185,0.1,RED
1,com.fasterxml.jackson.databind.JsonMappingException$Reference,76,0.417185,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,271,0.405036,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,270,0.405036,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,277,0.405036,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,278,0.405036,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException,280,0.405036,0.1,RED
2,com.fasterxml.jackson.databind.JsonMappingException$Reference,65,0.405036,0.1,RED
3,com.fasterxml.jackson.databind.JsonMappingException,144,0.372473,0.2,RED
4,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,439,0.339808,0.2,RED
4,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,431,0.339808,0.2,RED
4,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,430,0.339808,0.2,RED
4,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,424,0.339808,0.2,RED
4,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,428,0.339808,0.2,RED
4,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,420,0.339808,0.2,RED
5,com.fasterxml.jackson.databind.JsonMappingException,177,0.319583,0.3,RED
6,com.fasterxml.jackson.databind.type.SimpleType,193,0.312815,0.3,RED
7,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,246,0.311883,0.4,RED
8,com.fasterxml.jackson.databind.JsonMappingException,201,0.309252,0.4,RED
9,com.fasterxml.jackson.databind.introspect.AnnotatedField,82,0.306903,0.5,RED
10,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,326,0.306598,0.5,RED
11,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,308,0.306371,0.6,RED
11,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,309,0.306371,0.6,RED
11,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,310,0.306371,0.6,RED
12,com.fasterxml.jackson.databind.JsonMappingException,213,0.306352,0.7,RED
12,com.fasterxml.jackson.databind.JsonMappingException,212,0.306352,0.7,RED
12,com.fasterxml.jackson.databind.JsonMappingException,200,0.306352,0.7,RED
13,com.fasterxml.jackson.databind.introspect.AnnotatedField,100,0.306351,0.7,RED
14,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,245,0.302593,0.8,RED
14,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,243,0.302593,0.8,RED
14,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,242,0.302593,0.8,RED
14,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,236,0.302593,0.8,RED
14,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,239,0.302593,0.8,RED
15,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,286,0.301758,0.8,RED
16,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,304,0.301157,0.9,RED
17,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,995,0.297054,0.9,RED
18,com.fasterxml.jackson.databind.ser.std.BeanSerializerBase,310,0.295726,1.0,RED
19,com.fasterxml.jackson.databind.introspect.AnnotatedField,87,0.294957,1.0,RED
20,com.fasterxml.jackson.databind.deser.BeanDeserializer,281,0.294629,1.1,RED
21,com.fasterxml.jackson.databind.introspect.AnnotatedField,47,0.290210,1.1,RED
22,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,680,0.287875,1.2,RED
22,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,679,0.287875,1.2,RED
23,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,466,0.287021,1.3,RED
24,com.fasterxml.jackson.databind.type.TypeFactory,389,0.283224,1.3,RED
25,com.fasterxml.jackson.databind.type.TypeBindings,207,0.282552,1.4,RED
25,com.fasterxml.jackson.databind.type.TypeBindings,208,0.282552,1.4,RED
26,com.fasterxml.jackson.databind.type.TypeFactory,258,0.280802,1.4,RED
26,com.fasterxml.jackson.databind.type.SimpleType,216,0.280802,1.4,RED
27,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,427,0.280607,1.5,RED
27,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,428,0.280607,1.5,RED
27,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$1,436,0.280607,1.5,RED
28,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$1,433,0.279846,1.5,RED
28,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,433,0.279846,1.5,RED
29,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$2,446,0.279791,1.6,RED
30,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$2,443,0.279596,1.6,RED
30,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,443,0.279596,1.6,RED
31,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,98,0.279487,1.7,RED
31,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,97,0.279487,1.7,RED
32,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,143,0.279448,1.7,RED
33,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,583,0.279015,1.8,RED
33,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,584,0.279015,1.8,RED
33,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,631,0.279015,1.8,RED
33,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,633,0.279015,1.8,RED
33,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,621,0.279015,1.8,RED
33,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,622,0.279015,1.8,RED
34,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$4,479,0.278975,1.8,RED
34,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$7,507,0.278975,1.8,RED
34,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$5,489,0.278975,1.8,RED
34,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$6,498,0.278975,1.8,RED
35,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,142,0.278696,1.9,RED
