Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,org.apache.commons.cli.PosixParser,305,0.905663,2.1,RED
1,org.apache.commons.cli.PosixParser,299,0.905663,2.1,RED
2,org.apache.commons.cli.OptionBuilder,133,0.854982,4.2,RED
2,org.apache.commons.cli.OptionBuilder,131,0.854982,4.2,RED
3,org.apache.commons.cli.UnrecognizedOptionException,36,0.830470,6.3,RED
3,org.apache.commons.cli.UnrecognizedOptionException,37,0.830470,6.3,RED
3,org.apache.commons.cli.Parser,368,0.830470,6.3,RED
4,org.apache.commons.cli.ParseException,34,0.535231,8.3,RED
4,org.apache.commons.cli.ParseException,35,0.535231,8.3,RED
5,org.apache.commons.cli.OptionBuilder,103,0.481266,10.4,RED
5,org.apache.commons.cli.OptionBuilder,105,0.481266,10.4,RED
6,org.apache.commons.cli.PosixParser,296,0.425218,12.5,ORANGE
6,org.apache.commons.cli.PosixParser,294,0.425218,12.5,ORANGE
7,org.apache.commons.cli.PosixParser,144,0.413105,14.6,ORANGE
7,org.apache.commons.cli.PosixParser,308,0.413105,14.6,ORANGE
7,org.apache.commons.cli.PosixParser,292,0.413105,14.6,ORANGE
7,org.apache.commons.cli.PosixParser,290,0.413105,14.6,ORANGE
7,org.apache.commons.cli.PosixParser,289,0.413105,14.6,ORANGE
7,org.apache.commons.cli.PosixParser,285,0.413105,14.6,ORANGE
7,org.apache.commons.cli.PosixParser,284,0.413105,14.6,ORANGE
7,org.apache.commons.cli.PosixParser,287,0.413105,14.6,ORANGE
7,org.apache.commons.cli.PosixParser,280,0.413105,14.6,ORANGE
7,org.apache.commons.cli.PosixParser,282,0.413105,14.6,ORANGE
8,org.apache.commons.cli.PosixParser,138,0.388640,16.7,ORANGE
9,org.apache.commons.cli.Parser,337,0.383772,18.8,ORANGE
9,org.apache.commons.cli.Parser,336,0.383772,18.8,ORANGE
9,org.apache.commons.cli.Parser,334,0.383772,18.8,ORANGE
9,org.apache.commons.cli.Option,478,0.383772,18.8,ORANGE
10,org.apache.commons.cli.OptionBuilder,318,0.266988,20.8,ORANGE
11,org.apache.commons.cli.Option,311,0.247768,22.9,ORANGE
11,org.apache.commons.cli.Option,312,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,79,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,81,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,80,0.247768,22.9,ORANGE
11,org.apache.commons.cli.Option,366,0.247768,22.9,ORANGE
11,org.apache.commons.cli.Option,365,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,72,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,71,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,74,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,73,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,75,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,70,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,353,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,357,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,358,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,359,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,363,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,361,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,362,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,367,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,360,0.247768,22.9,ORANGE
11,org.apache.commons.cli.OptionBuilder,370,0.247768,22.9,ORANGE
11,org.apache.commons.cli.Option,202,0.247768,22.9,ORANGE
11,org.apache.commons.cli.Option,203,0.247768,22.9,ORANGE
11,org.apache.commons.cli.Option,223,0.247768,22.9,ORANGE
11,org.apache.commons.cli.Option,222,0.247768,22.9,ORANGE
11,org.apache.commons.cli.Option,234,0.247768,22.9,ORANGE
11,org.apache.commons.cli.Option,233,0.247768,22.9,ORANGE
12,org.apache.commons.cli.Option,355,0.244705,25.0,ORANGE
12,org.apache.commons.cli.Option,354,0.244705,25.0,ORANGE
12,org.apache.commons.cli.Option,92,0.244705,25.0,ORANGE
12,org.apache.commons.cli.Option,93,0.244705,25.0,ORANGE
13,org.apache.commons.cli.PosixParser,136,0.239477,27.1,YELLOW
13,org.apache.commons.cli.PosixParser,250,0.239477,27.1,YELLOW
13,org.apache.commons.cli.PosixParser,244,0.239477,27.1,YELLOW
13,org.apache.commons.cli.PosixParser,241,0.239477,27.1,YELLOW
13,org.apache.commons.cli.PosixParser,243,0.239477,27.1,YELLOW
14,org.apache.commons.cli.PosixParser,33,0.231997,29.2,YELLOW
14,org.apache.commons.cli.PosixParser,30,0.231997,29.2,YELLOW
15,org.apache.commons.cli.Parser,338,0.230068,31.3,YELLOW
15,org.apache.commons.cli.Parser,332,0.230068,31.3,YELLOW
15,org.apache.commons.cli.Parser,339,0.230068,31.3,YELLOW
15,org.apache.commons.cli.Parser,346,0.230068,31.3,YELLOW
15,org.apache.commons.cli.Util,61,0.230068,31.3,YELLOW
15,org.apache.commons.cli.Util,64,0.230068,31.3,YELLOW
15,org.apache.commons.cli.Util,58,0.230068,31.3,YELLOW
15,org.apache.commons.cli.Parser,399,0.230068,31.3,YELLOW
16,org.apache.commons.cli.Parser,323,0.228632,33.3,YELLOW
16,org.apache.commons.cli.Parser,320,0.228632,33.3,YELLOW
17,org.apache.commons.cli.PosixParser,146,0.227973,35.4,YELLOW
17,org.apache.commons.cli.PosixParser,134,0.227973,35.4,YELLOW
17,org.apache.commons.cli.PosixParser,132,0.227973,35.4,YELLOW
18,org.apache.commons.cli.Option,385,0.227610,37.5,YELLOW
18,org.apache.commons.cli.Option,429,0.227610,37.5,YELLOW
18,org.apache.commons.cli.Option,462,0.227610,37.5,YELLOW
18,org.apache.commons.cli.Option,463,0.227610,37.5,YELLOW
18,org.apache.commons.cli.Option,405,0.227610,37.5,YELLOW
18,org.apache.commons.cli.Option,411,0.227610,37.5,YELLOW
18,org.apache.commons.cli.Option,413,0.227610,37.5,YELLOW
18,org.apache.commons.cli.Option,483,0.227610,37.5,YELLOW
18,org.apache.commons.cli.Option,484,0.227610,37.5,YELLOW
18,org.apache.commons.cli.Option,476,0.227610,37.5,YELLOW
19,org.apache.commons.cli.Parser,318,0.225073,39.6,YELLOW
19,org.apache.commons.cli.Parser,341,0.225073,39.6,YELLOW
20,org.apache.commons.cli.Option,542,0.222770,41.7,YELLOW
20,org.apache.commons.cli.Option,543,0.222770,41.7,YELLOW
20,org.apache.commons.cli.Option,597,0.222770,41.7,YELLOW
21,org.apache.commons.cli.PosixParser,130,0.221500,43.8,YELLOW
21,org.apache.commons.cli.PosixParser,126,0.221500,43.8,YELLOW
22,org.apache.commons.cli.Option,301,0.220765,45.8,YELLOW
22,org.apache.commons.cli.Option,302,0.220765,45.8,YELLOW
23,org.apache.commons.cli.PosixParser,179,0.210629,47.9,YELLOW
23,org.apache.commons.cli.PosixParser,172,0.210629,47.9,YELLOW
23,org.apache.commons.cli.PosixParser,159,0.210629,47.9,YELLOW
23,org.apache.commons.cli.PosixParser,108,0.210629,47.9,YELLOW
23,org.apache.commons.cli.PosixParser,111,0.210629,47.9,YELLOW
24,org.apache.commons.cli.Util,41,0.209389,50.0,YELLOW
25,org.apache.commons.cli.PosixParser,162,0.208738,52.1,GREEN
25,org.apache.commons.cli.PosixParser,98,0.208738,52.1,GREEN
25,org.apache.commons.cli.PosixParser,97,0.208738,52.1,GREEN
25,org.apache.commons.cli.PosixParser,54,0.208738,52.1,GREEN
25,org.apache.commons.cli.PosixParser,53,0.208738,52.1,GREEN
25,org.apache.commons.cli.PosixParser,52,0.208738,52.1,GREEN
25,org.apache.commons.cli.PosixParser,51,0.208738,52.1,GREEN
25,org.apache.commons.cli.PosixParser,105,0.208738,52.1,GREEN
25,org.apache.commons.cli.PosixParser,101,0.208738,52.1,GREEN
26,org.apache.commons.cli.Parser,32,0.206009,54.2,GREEN
27,org.apache.commons.cli.Options,54,0.204178,56.3,GREEN
27,org.apache.commons.cli.Options,51,0.204178,56.3,GREEN
27,org.apache.commons.cli.Options,59,0.204178,56.3,GREEN
27,org.apache.commons.cli.Options,61,0.204178,56.3,GREEN
27,org.apache.commons.cli.Options,45,0.204178,56.3,GREEN
27,org.apache.commons.cli.Options,48,0.204178,56.3,GREEN
28,org.apache.commons.cli.Options,226,0.201367,58.3,GREEN
29,org.apache.commons.cli.Util,44,0.194605,60.4,GREEN
30,org.apache.commons.cli.Parser,404,0.193256,62.5,GREEN
30,org.apache.commons.cli.Parser,405,0.193256,62.5,GREEN
30,org.apache.commons.cli.Parser,185,0.193256,62.5,GREEN
31,org.apache.commons.cli.Parser,201,0.192433,64.6,GREEN
31,org.apache.commons.cli.Parser,214,0.192433,64.6,GREEN
32,org.apache.commons.cli.CommandLine,289,0.191792,66.7,GREEN
32,org.apache.commons.cli.CommandLine,288,0.191792,66.7,GREEN
