FullyQualifiedClass,LineNumber,Rank,Score
org.example.TargetClass,1,1,1.0
org.example.TargetClass,2,2,0.999722067815453
org.example.TargetClass,3,3,0.9994441356309061
org.example.TargetClass,4,4,0.9991662034463591
org.example.TargetClass,5,5,0.9988882712618121
org.example.TargetClass,6,6,0.9986103390772652
org.example.TargetClass,7,7,0.9983324068927182
org.example.TargetClass,8,8,0.9980544747081712
org.example.TargetClass,9,9,0.9977765425236242
org.example.TargetClass,10,10,0.9974986103390773
org.example.TargetClass,11,11,0.9972206781545303
org.example.TargetClass,12,12,0.9969427459699833
org.example.TargetClass,13,13,0.9966648137854364
org.example.TargetClass,14,14,0.9963868816008894
org.example.TargetClass,15,15,0.9961089494163424
org.example.TargetClass,16,16,0.9958310172317955
org.example.TargetClass,17,17,0.9955530850472485
org.example.TargetClass,18,18,0.9952751528627015
org.example.TargetClass,19,19,0.9949972206781545
org.example.TargetClass,20,20,0.9947192884936076
org.example.TargetClass,21,21,0.9944413563090606
org.example.TargetClass,22,22,0.9941634241245136
org.example.TargetClass,23,23,0.9938854919399667
org.example.TargetClass,24,24,0.9936075597554197
org.example.TargetClass,25,25,0.9933296275708727
org.example.TargetClass,26,26,0.9930516953863258
org.example.TargetClass,27,27,0.9927737632017788
org.example.TargetClass,28,28,0.9924958310172318
org.example.TargetClass,29,29,0.9922178988326849
org.example.TargetClass,30,30,0.9919399666481379
org.example.TargetClass,31,31,0.9916620344635909
org.example.TargetClass,32,32,0.9913841022790439
org.example.TargetClass,33,33,0.991106170094497
org.example.TargetClass,34,34,0.99082823790995
org.example.TargetClass,35,35,0.990550305725403
org.example.TargetClass,36,36,0.9902723735408561
org.example.TargetClass,37,37,0.9899944413563091
org.example.TargetClass,38,38,0.9897165091717621
org.example.TargetClass,39,39,0.9894385769872152
org.example.TargetClass,40,40,0.9891606448026682
org.example.TargetClass,41,41,0.9888827126181212
org.example.TargetClass,42,42,0.9886047804335742
org.example.TargetClass,43,43,0.9883268482490273
org.example.TargetClass,44,44,0.9880489160644803
org.example.TargetClass,45,45,0.9877709838799333
org.example.TargetClass,46,46,0.9874930516953864
org.example.TargetClass,47,47,0.9872151195108394
org.example.TargetClass,48,48,0.9869371873262924
org.example.TargetClass,49,49,0.9866592551417455
org.example.TargetClass,50,50,0.9863813229571985
org.example.TargetClass,51,51,0.9861033907726515
org.example.TargetClass,52,52,0.9858254585881046
org.example.TargetClass,53,53,0.9855475264035576
org.example.TargetClass,54,54,0.9852695942190106
org.example.TargetClass,55,55,0.9849916620344636
org.example.TargetClass,56,56,0.9847137298499167
org.example.TargetClass,57,57,0.9844357976653697
org.example.TargetClass,58,58,0.9841578654808227
org.example.TargetClass,59,59,0.9838799332962758
org.example.TargetClass,60,60,0.9836020011117287
org.example.TargetClass,61,61,0.9833240689271817
org.example.TargetClass,62,62,0.9830461367426347
org.example.TargetClass,63,63,0.9827682045580878
org.example.TargetClass,64,64,0.9824902723735408
org.example.TargetClass,65,65,0.9822123401889938
org.example.TargetClass,66,66,0.9819344080044469
org.example.TargetClass,67,67,0.9816564758198999
org.example.TargetClass,68,68,0.9813785436353529
org.example.TargetClass,69,69,0.981100611450806
org.example.TargetClass,70,70,0.980822679266259
org.example.TargetClass,71,71,0.980544747081712
org.example.TargetClass,72,72,0.980266814897165
org.example.TargetClass,73,73,0.9799888827126181
org.example.TargetClass,74,74,0.9797109505280711
org.example.TargetClass,75,75,0.9794330183435241
org.example.TargetClass,76,76,0.9791550861589772
org.example.TargetClass,77,77,0.9788771539744302
org.example.TargetClass,78,78,0.9785992217898832
org.example.TargetClass,79,79,0.9783212896053363
org.example.TargetClass,80,80,0.9780433574207893
org.example.TargetClass,81,81,0.9777654252362423
org.example.TargetClass,82,82,0.9774874930516954
org.example.TargetClass,83,83,0.9772095608671484
org.example.TargetClass,84,84,0.9769316286826014
org.example.TargetClass,85,85,0.9766536964980544
org.example.TargetClass,86,86,0.9763757643135075
org.example.TargetClass,87,87,0.9760978321289605
org.example.TargetClass,88,88,0.9758198999444135
org.example.TargetClass,89,89,0.9755419677598666
org.example.TargetClass,90,90,0.9752640355753196
org.example.TargetClass,91,91,0.9749861033907726
org.example.TargetClass,92,92,0.9747081712062257
org.example.TargetClass,93,93,0.9744302390216787
org.example.TargetClass,94,94,0.9741523068371317
org.example.TargetClass,95,95,0.9738743746525848
org.example.TargetClass,96,96,0.9735964424680378
org.example.TargetClass,97,97,0.9733185102834908
org.example.TargetClass,98,98,0.9730405780989438
org.example.TargetClass,99,99,0.9727626459143969
org.example.TargetClass,100,100,0.9724847137298499
org.example.TargetClass,101,101,0.9722067815453029
org.example.TargetClass,102,102,0.971928849360756
org.example.TargetClass,103,103,0.971650917176209
org.example.TargetClass,104,104,0.971372984991662
org.example.TargetClass,105,105,0.9710950528071151
org.example.TargetClass,106,106,0.9708171206225681
org.example.TargetClass,107,107,0.9705391884380211
org.example.TargetClass,108,108,0.9702612562534741
org.example.TargetClass,109,109,0.9699833240689272
org.example.TargetClass,110,110,0.9697053918843802
org.example.Class46,24,111,0.9694274596998332
org.example.TargetClass,112,112,0.9691495275152863
org.example.TargetClass,113,113,0.9688715953307393
org.example.TargetClass,114,114,0.9685936631461923
org.example.TargetClass,115,115,0.9683157309616454
org.example.TargetClass,116,116,0.9680377987770984
org.example.TargetClass,117,117,0.9677598665925514
org.example.TargetClass,118,118,0.9674819344080045
org.example.TargetClass,119,119,0.9672040022234575
org.example.TargetClass,120,120,0.9669260700389105
org.example.TargetClass,121,121,0.9666481378543635
org.example.TargetClass,122,122,0.9663702056698166
org.example.TargetClass,123,123,0.9660922734852696
org.example.TargetClass,124,124,0.9658143413007226
org.example.TargetClass,125,125,0.9655364091161757
org.example.TargetClass,126,126,0.9652584769316287
org.example.TargetClass,127,127,0.9649805447470817
org.example.TargetClass,128,128,0.9647026125625348
org.example.TargetClass,129,129,0.9644246803779878
org.example.TargetClass,130,130,0.9641467481934408
org.example.TargetClass,131,131,0.9638688160088938
org.example.TargetClass,132,132,0.9635908838243469
org.example.TargetClass,133,133,0.9633129516397999
org.example.TargetClass,134,134,0.9630350194552529
org.example.TargetClass,135,135,0.962757087270706
org.example.TargetClass,136,136,0.962479155086159
org.example.TargetClass,137,137,0.962201222901612
org.example.TargetClass,138,138,0.9619232907170651
org.example.TargetClass,139,139,0.9616453585325181
org.example.TargetClass,140,140,0.9613674263479711
org.example.TargetClass,141,141,0.9610894941634242
org.example.TargetClass,142,142,0.9608115619788772
org.example.TargetClass,143,143,0.9605336297943302
org.example.TargetClass,144,144,0.9602556976097832
org.example.TargetClass,145,145,0.9599777654252363
org.example.TargetClass,146,146,0.9596998332406893
org.example.TargetClass,147,147,0.9594219010561423
org.example.TargetClass,148,148,0.9591439688715954
org.example.TargetClass,149,149,0.9588660366870484
org.example.TargetClass,150,150,0.9585881045025014
org.example.TargetClass,151,151,0.9583101723179545
org.example.TargetClass,152,152,0.9580322401334075
org.example.TargetClass,153,153,0.9577543079488605
org.example.TargetClass,154,154,0.9574763757643135
org.example.TargetClass,155,155,0.9571984435797666
org.example.TargetClass,156,156,0.9569205113952196
org.example.TargetClass,157,157,0.9566425792106726
org.example.TargetClass,158,158,0.9563646470261257
org.example.TargetClass,159,159,0.9560867148415787
org.example.TargetClass,160,160,0.9558087826570317
org.example.TargetClass,161,161,0.9555308504724848
org.example.TargetClass,162,162,0.9552529182879378
org.example.TargetClass,163,163,0.9549749861033908
org.example.TargetClass,164,164,0.9546970539188439
org.example.TargetClass,165,165,0.9544191217342969
org.example.TargetClass,166,166,0.9541411895497499
org.example.TargetClass,167,167,0.9538632573652029
org.example.TargetClass,168,168,0.953585325180656
org.example.TargetClass,169,169,0.9533073929961089
org.example.TargetClass,170,170,0.9530294608115619
org.example.TargetClass,171,171,0.952751528627015
org.example.TargetClass,172,172,0.952473596442468
org.example.TargetClass,173,173,0.952195664257921
org.example.TargetClass,174,174,0.951917732073374
org.example.TargetClass,175,175,0.9516397998888271
org.example.TargetClass,176,176,0.9513618677042801
org.example.TargetClass,177,177,0.9510839355197331
org.example.TargetClass,178,178,0.9508060033351862
org.example.TargetClass,179,179,0.9505280711506392
org.example.TargetClass,180,180,0.9502501389660922
org.example.TargetClass,181,181,0.9499722067815453
org.example.TargetClass,182,182,0.9496942745969983
org.example.TargetClass,183,183,0.9494163424124513
org.example.TargetClass,184,184,0.9491384102279043
org.example.TargetClass,185,185,0.9488604780433574
org.example.TargetClass,186,186,0.9485825458588104
org.example.TargetClass,187,187,0.9483046136742634
org.example.TargetClass,188,188,0.9480266814897165
org.example.TargetClass,189,189,0.9477487493051695
org.example.TargetClass,190,190,0.9474708171206225
org.example.TargetClass,191,191,0.9471928849360756
org.example.TargetClass,192,192,0.9469149527515286
org.example.TargetClass,193,193,0.9466370205669816
org.example.TargetClass,194,194,0.9463590883824347
org.example.TargetClass,195,195,0.9460811561978877
org.example.TargetClass,196,196,0.9458032240133407
org.example.TargetClass,197,197,0.9455252918287937
org.example.TargetClass,198,198,0.9452473596442468
org.example.TargetClass,199,199,0.9449694274596998
org.example.TargetClass,200,200,0.9446914952751528
org.example.TargetClass,201,201,0.9444135630906059
org.example.TargetClass,202,202,0.9441356309060589
org.example.TargetClass,203,203,0.9438576987215119
org.example.TargetClass,204,204,0.943579766536965
org.example.TargetClass,205,205,0.943301834352418
org.example.TargetClass,206,206,0.943023902167871
org.example.TargetClass,207,207,0.942745969983324
org.example.TargetClass,208,208,0.9424680377987771
org.example.TargetClass,209,209,0.9421901056142301
org.example.TargetClass,210,210,0.9419121734296831
org.example.TargetClass,211,211,0.9416342412451362
org.example.TargetClass,212,212,0.9413563090605892
org.example.TargetClass,213,213,0.9410783768760422
org.example.TargetClass,214,214,0.9408004446914953
org.example.TargetClass,215,215,0.9405225125069483
org.example.TargetClass,216,216,0.9402445803224013
org.example.TargetClass,217,217,0.9399666481378544
org.example.TargetClass,218,218,0.9396887159533074
org.example.TargetClass,219,219,0.9394107837687604
org.example.TargetClass,220,220,0.9391328515842134
org.example.TargetClass,221,221,0.9388549193996665
org.example.TargetClass,222,222,0.9385769872151195
org.example.TargetClass,223,223,0.9382990550305725
org.example.TargetClass,224,224,0.9380211228460256
org.example.TargetClass,225,225,0.9377431906614786
org.example.TargetClass,226,226,0.9374652584769316
org.example.TargetClass,227,227,0.9371873262923847
org.example.TargetClass,228,228,0.9369093941078377
org.example.TargetClass,229,229,0.9366314619232907
org.example.TargetClass,230,230,0.9363535297387438
org.example.TargetClass,231,231,0.9360755975541968
org.example.TargetClass,232,232,0.9357976653696498
org.example.TargetClass,233,233,0.9355197331851028
org.example.TargetClass,234,234,0.9352418010005559
org.example.TargetClass,235,235,0.9349638688160089
org.example.TargetClass,236,236,0.9346859366314619
org.example.TargetClass,237,237,0.934408004446915
org.example.TargetClass,238,238,0.934130072262368
org.example.TargetClass,239,239,0.933852140077821
org.example.TargetClass,240,240,0.933574207893274
org.example.TargetClass,241,241,0.9332962757087271
org.example.TargetClass,242,242,0.9330183435241801
org.example.TargetClass,243,243,0.9327404113396331
org.example.TargetClass,244,244,0.9324624791550862
org.example.TargetClass,245,245,0.9321845469705392
org.example.TargetClass,246,246,0.9319066147859922
org.example.TargetClass,247,247,0.9316286826014453
org.example.TargetClass,248,248,0.9313507504168983
org.example.TargetClass,249,249,0.9310728182323513
org.example.TargetClass,250,250,0.9307948860478044
org.example.TargetClass,251,251,0.9305169538632574
org.example.TargetClass,252,252,0.9302390216787104
org.example.TargetClass,253,253,0.9299610894941635
org.example.TargetClass,254,254,0.9296831573096165
org.example.TargetClass,255,255,0.9294052251250695
org.example.TargetClass,256,256,0.9291272929405225
org.example.TargetClass,257,257,0.9288493607559756
org.example.TargetClass,258,258,0.9285714285714286
org.example.TargetClass,259,259,0.9282934963868816
org.example.TargetClass,260,260,0.9280155642023347
org.example.TargetClass,261,261,0.9277376320177877
org.example.TargetClass,262,262,0.9274596998332407
org.example.TargetClass,263,263,0.9271817676486938
org.example.TargetClass,264,264,0.9269038354641468
org.example.TargetClass,265,265,0.9266259032795998
org.example.TargetClass,266,266,0.9263479710950528
org.example.TargetClass,267,267,0.9260700389105059
org.example.TargetClass,268,268,0.9257921067259589
org.example.TargetClass,269,269,0.9255141745414119
org.example.TargetClass,270,270,0.925236242356865
org.example.TargetClass,271,271,0.924958310172318
org.example.TargetClass,272,272,0.924680377987771
org.example.TargetClass,273,273,0.9244024458032241
org.example.TargetClass,274,274,0.9241245136186771
org.example.TargetClass,275,275,0.9238465814341301
org.example.TargetClass,276,276,0.9235686492495832
org.example.TargetClass,277,277,0.9232907170650362
org.example.TargetClass,278,278,0.9230127848804892
org.example.TargetClass,279,279,0.9227348526959422
org.example.TargetClass,280,280,0.9224569205113953
org.example.TargetClass,281,281,0.9221789883268483
org.example.TargetClass,282,282,0.9219010561423013
org.example.TargetClass,283,283,0.9216231239577544
org.example.TargetClass,284,284,0.9213451917732074
org.example.TargetClass,285,285,0.9210672595886604
org.example.TargetClass,286,286,0.9207893274041135
org.example.TargetClass,287,287,0.9205113952195665
org.example.TargetClass,288,288,0.9202334630350195
org.example.TargetClass,289,289,0.9199555308504725
org.example.TargetClass,290,290,0.9196775986659256
org.example.TargetClass,291,291,0.9193996664813786
org.example.TargetClass,292,292,0.9191217342968316
org.example.TargetClass,293,293,0.9188438021122846
org.example.TargetClass,294,294,0.9185658699277376
org.example.TargetClass,295,295,0.9182879377431906
org.example.TargetClass,296,296,0.9180100055586436
org.example.TargetClass,297,297,0.9177320733740967
org.example.TargetClass,298,298,0.9174541411895497
org.example.TargetClass,299,299,0.9171762090050027
org.example.TargetClass,300,300,0.9168982768204558
org.example.TargetClass,301,301,0.9166203446359088
org.example.TargetClass,302,302,0.9163424124513618
org.example.TargetClass,303,303,0.9160644802668149
org.example.TargetClass,304,304,0.9157865480822679
org.example.TargetClass,305,305,0.9155086158977209
org.example.TargetClass,306,306,0.915230683713174
org.example.TargetClass,307,307,0.914952751528627
org.example.TargetClass,308,308,0.91467481934408
org.example.TargetClass,309,309,0.914396887159533
org.example.TargetClass,310,310,0.9141189549749861
org.example.TargetClass,311,311,0.9138410227904391
org.example.TargetClass,312,312,0.9135630906058921
org.example.TargetClass,313,313,0.9132851584213452
org.example.TargetClass,314,314,0.9130072262367982
org.example.TargetClass,315,315,0.9127292940522512
org.example.TargetClass,316,316,0.9124513618677043
