Rank,FullyQualifiedClass,Line,Score,Percentile,Band
1,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,936,1.000000,0.9,RED
1,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,931,1.000000,0.9,RED
1,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,932,1.000000,0.9,RED
1,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,646,1.000000,0.9,RED
1,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,641,1.000000,0.9,RED
1,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,642,1.000000,0.9,RED
1,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,1183,1.000000,0.9,RED
1,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,1184,1.000000,0.9,RED
2,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,626,0.637836,1.9,RED
2,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,627,0.637836,1.9,RED
2,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,628,0.637836,1.9,RED
2,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,629,0.637836,1.9,RED
2,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,634,0.637836,1.9,RED
2,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,635,0.637836,1.9,RED
2,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,630,0.637836,1.9,RED
2,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,631,0.637836,1.9,RED
2,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,489,0.637836,1.9,RED
2,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,497,0.637836,1.9,RED
3,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,1691,0.568278,2.8,RED
3,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,1690,0.568278,2.8,RED
